round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,13.966707267559887,14.318083338961646,65.69224522939504,66.58050047819162,66.58050047819162,46.09665427509294,13.388333355716163,13.966707267559887,0,65.69224522939504,0,25.651847540983,77.91011630301364,103.56645150401164,1962.86962890625,0.016042671951593136,0.04998779296875,0.0,0.03933686353996688,8.0,A1,1
1,13.885505481120585,14.228397240306936,79.98375964271214,79.94435905930669,79.94435905930669,55.762081784386616,11.875999893644945,13.966707267559887,0,79.98375964271214,1,27.6735885880189,91.19724825606681,118.87542113405652,1948.34619140625,0.016014847100949754,0.04998779296875,0.0,0.03812259253041417,8.0,A1,1
2,13.926106374340236,14.266565179238233,89.20016240357288,89.18661385070048,89.18661385070048,64.68401486988847,9.715739728063406,13.966707267559887,0,89.20016240357288,2,32.21132501796819,87.66982877801638,119.88376875396352,1948.34619140625,0.016028909122242647,0.04998779296875,0.0,0.03781970692615883,8.0,A1,1
3,13.926106374340236,14.25522845328469,93.38205440519691,93.30364922409713,93.30364922409713,79.5539033457249,5.708834558480388,13.966707267559887,0,93.38205440519691,3,32.06799761997536,89.60483834007755,121.67410862189718,1948.34619140625,0.016031901041666668,0.04998779296875,0.0,0.03777587077781266,8.0,A1,1
4,13.844904587900935,14.172217465026034,92.24522939504669,91.85594372678119,91.85594372678119,67.26457399103138,9.367717399788585,13.966707267559887,0,93.38205440519691,3,30.744018719065934,84.84616433095653,115.59231238695793,1948.34619140625,0.016035790536917893,0.04998779296875,0.0,0.03774845132640764,8.0,A1,1
5,13.763702801461632,14.100543202720928,96.50832318311002,96.51515571805304,96.51515571805304,85.13011152416357,3.9981331516272216,13.966707267559887,0,96.50832318311002,5,30.818345190025866,89.16612649406306,119.99144737201277,1948.34619140625,0.016028310738357844,0.04998779296875,0.0,0.03770671726441851,8.0,A1,1
6,13.804303694681282,14.141448813570758,97.11733658140479,97.15588193297859,97.15588193297859,92.19330855018588,2.0967110354424343,13.966707267559887,0,97.11733658140479,6,25.918979363981634,89.69833387597464,115.62091236596461,1948.34619140625,0.016031601849724266,0.04998779296875,0.0,0.03767386086139025,8.0,A1,1
7,13.885505481120585,14.217060514353392,97.6857490864799,97.65121277808962,97.65121277808962,94.79553903345725,1.5766536645868718,13.966707267559887,0,97.6857490864799,7,32.75893031898886,80.22312377893832,112.99264957406558,1948.34619140625,0.016034892961090685,0.04998779296875,0.0,0.037658813099066414,8.0,A1,1
8,13.804303694681282,14.145386252048286,98.21356069833536,98.21102801448903,98.21102801448903,95.16728624535315,1.1447343033836772,13.966707267559887,0,98.21356069833536,8,26.63278766395524,98.692912284052,125.32848216895945,1948.34619140625,0.01603878245634191,0.04998779296875,0.0,0.037636533160420024,8.0,A1,1
9,13.844904587900935,14.187678985774085,97.76695087291921,97.74250257375762,97.74250257375762,92.3076923076923,2.1081014445796984,13.966707267559887,0,98.21356069833536,8,26.670407858095132,83.52352840302046,110.1951434139628,1948.34619140625,0.01603519215303309,0.04998779296875,0.0,0.037616795768924786,8.0,A1,1
10,13.885505481120585,14.228397240306936,98.13235891189606,98.1163505372304,98.1163505372304,93.3085501858736,1.8176988732025743,13.966707267559887,0,98.21356069833536,8,29.24382782401517,91.87907988403458,121.12719146197196,1948.34619140625,0.016040577607996324,0.04998779296875,0.0,0.03760367785306538,8.0,A1,1
11,13.885505481120585,14.225846924705383,98.25416159155502,98.16276244145124,98.16276244145124,96.28252788104089,1.2014041578980383,13.966707267559887,0,98.25416159155502,11,29.044646074064076,84.29722239798866,113.34585820592474,1948.34619140625,0.016040876799938725,0.04998779296875,0.0,0.03758124247485516,8.0,A1,1
12,13.844904587900935,14.162992039028428,98.70077141697118,98.67451424144801,98.67451424144801,96.6542750929368,0.940926797754677,13.966707267559887,0,98.70077141697118,12,34.466046739020385,84.90091205004137,119.3705832939595,1948.34619140625,0.016038184072457107,0.04998779296875,0.0,0.037561137959653254,8.0,A1,1
13,13.804303694681282,14.127374415698682,98.74137231019083,98.7340217915605,98.7340217915605,95.91078066914498,1.0424611835313689,13.966707267559887,0,98.74137231019083,13,26.382340010954067,96.38217669702135,122.76728578202892,1948.34619140625,0.016036089728860295,0.04998779296875,0.0,0.03754625221093496,8.0,A1,1
14,13.763702801461632,14.089206476767384,99.06617945594803,99.0754714966151,99.0754714966151,97.70992366412214,0.816790799372134,13.966707267559887,0,99.06617945594803,14,28.42604887194466,87.82764818205032,116.25790231500287,1948.34619140625,0.01603429457720588,0.04998779296875,0.0,0.03753591219291968,8.0,A1,1
15,13.885505481120585,14.235072350702989,97.96995533901746,97.92067013897375,97.92067013897375,93.58974358974359,2.0930742008952787,13.966707267559887,0,99.06617945594803,14,31.28423373901751,89.06075719103683,120.34621570410673,1948.34619140625,0.016031601849724266,0.04998779296875,0.0,0.03752468540972354,8.0,A1,1
16,13.763702801461632,14.07998105076977,98.45716605765327,98.40115117232828,98.40115117232828,95.72649572649573,1.375504926895923,13.966707267559887,0,99.06617945594803,14,29.513324168976396,91.23983320896514,120.75729153503198,1948.34619140625,0.016029806698069853,0.04998779296875,0.0,0.03750667560334299,8.0,A1,1
17,13.804303694681282,14.158881338993192,98.70077141697118,98.76325787898541,98.76325787898541,95.53903345724908,1.2412280799480593,13.966707267559887,0,99.06617945594803,14,30.80370792991016,92.17442706797738,122.98823324101977,1948.34619140625,0.016028609930300246,0.04998779296875,0.0,0.037477484374654056,8.0,A1,1
18,13.885505481120585,14.225846924705383,99.06617945594803,99.05160779262727,99.05160779262727,97.02602230483271,0.7971845523164733,13.966707267559887,0,99.06617945594803,14,35.8789031279739,92.06028642796446,127.9424782290589,1948.34619140625,0.0160220277075674,0.04998779296875,0.0,0.03744780659383418,8.0,A1,1
19,13.885505481120585,14.224459801829415,99.06617945594803,99.10149435120715,99.10149435120715,96.28252788104089,0.9952281864736358,13.966707267559887,0,99.06617945594803,14,27.925862865988165,96.35677668591961,124.28440260107163,1948.34619140625,0.01602352366727941,0.04998779296875,0.0,0.037436561695500914,8.0,A1,1
20,13.926106374340236,14.273240289634288,99.06617945594803,99.06484431028855,99.06484431028855,97.02602230483271,0.7715086007460745,13.966707267559887,0,99.06617945594803,14,33.130739944987,87.14550170802977,120.27930319099687,1948.34619140625,0.016022326899509803,0.04998779296875,0.0,0.037427934434484035,8.0,A1,1
21,13.763702801461632,14.077869750813841,99.14738124238733,99.18630015290813,99.18630015290813,97.75784753363229,0.7606158815049866,13.966707267559887,0,99.14738124238733,21,31.601733807940036,104.21213728794828,135.8168032359099,1948.34619140625,0.01602322447533701,0.04998779296875,0.0,0.03742160889155725,8.0,A1,1
22,13.804303694681282,14.122712800141192,98.70077141697118,98.69681999181192,98.69681999181192,95.96412556053812,1.2378953113815099,13.966707267559887,0,99.14738124238733,21,26.835113662993535,89.15299356891774,115.99004094302654,1948.34619140625,0.01602352366727941,0.04998779296875,0.0,0.037412936780966966,8.0,A1,1
23,13.885505481120585,14.217060514353392,98.98497766950872,98.99701889216124,98.99701889216124,97.39776951672863,0.8376496190982277,13.966707267559887,0,99.14738124238733,21,31.375403710990213,94.5348530249903,125.91215685196221,1948.34619140625,0.01602023255591299,0.04998779296875,0.0,0.03739709859969569,8.0,A1,1
24,13.763702801461632,14.100543202720928,99.06617945594803,99.06568052443205,99.06568052443205,97.39776951672863,0.7599129483694289,13.966707267559887,0,99.14738124238733,21,23.968329763039947,94.67831095203292,118.6481706390623,1948.34619140625,0.016017839020373775,0.04998779296875,0.0,0.03738876753577999,8.0,A1,1
25,13.885505481120585,14.228397240306936,99.02557856272838,98.98787930979343,98.98787930979343,97.75784753363229,0.8222174596541236,13.966707267559887,0,99.14738124238733,21,35.77170358307194,88.6899171549594,124.46487221401185,1948.34619140625,0.016018437404258578,0.04998779296875,0.0,0.03737977767984072,8.0,A1,1
26,13.844904587900935,14.183554190979583,99.14738124238733,99.15174402574593,99.15174402574593,97.76951672862454,0.6146367321349127,13.966707267559887,0,99.14738124238733,21,32.735475350986235,103.41501214297023,136.1523679230595,1948.34619140625,0.01601993336397059,0.04998779296875,0.0,0.037368631684312634,8.0,A1,1
27,13.844904587900935,14.162992039028428,99.06617945594803,99.03228005011154,99.03228005011154,97.76951672862454,0.7572374897789985,13.966707267559887,0,99.14738124238733,21,28.312774425023235,79.86357306002174,108.17993267404381,1948.34619140625,0.01601993336397059,0.04998779296875,0.0,0.03736375652107538,8.0,A1,1
28,13.885505481120585,14.217060514353392,99.02557856272838,99.03438263199187,99.03438263199187,96.6542750929368,0.9749210412350303,13.966707267559887,0,99.14738124238733,21,28.846138494904153,82.80485229496844,111.65270822599996,1948.34619140625,0.016017539828431373,0.04998779296875,0.0,0.03735222945026323,8.0,A1,1
29,13.926106374340236,14.273240289634288,99.14738124238733,99.17869431661482,99.17869431661482,97.39776951672863,0.6530043392719264,13.966707267559887,0,99.14738124238733,21,24.471922459080815,78.3311649679672,102.81439788802527,1948.34619140625,0.01601724063648897,0.04998779296875,0.0,0.03734494234416999,8.0,A1,1
30,13.844904587900935,14.183554190979583,98.90377588306943,98.90842838611363,98.90842838611363,96.6542750929368,0.8872350101675865,13.966707267559887,0,99.14738124238733,21,31.850130458013155,78.50926984590478,110.36147752695251,1948.34619140625,0.016019334980085783,0.04998779296875,0.0,0.037342505419955534,8.0,A1,1
31,13.723101908241981,14.033750878566451,99.14738124238733,99.14009050813164,99.14009050813164,97.02602230483271,0.8399483061875473,13.966707267559887,0,99.14738124238733,21,28.271471977001056,83.44439415703528,111.7180298109306,1948.34619140625,0.01601724063648897,0.04998779296875,0.0,0.037330749280312485,8.0,A1,1
32,13.844904587900935,14.16554235462998,99.26918392204628,99.28010372107293,99.28010372107293,97.76951672862454,0.7046561466522869,13.966707267559887,0,99.26918392204628,32,27.148476414964534,84.60402123304084,111.75510567007586,1948.34619140625,0.016013351141237746,0.04998779296875,0.0,0.037315422924710254,8.0,A1,1
33,13.926106374340236,14.261903563680743,99.35038570848559,99.34128076493162,99.34128076493162,98.14126394052045,0.5644152027355835,13.966707267559887,0,99.35038570848559,33,24.96559704001993,87.03135993506294,112.0019479120383,1948.34619140625,0.016011855181525734,0.04998779296875,0.0,0.03730568589240897,8.0,A1,1
34,13.844904587900935,14.172217465026034,99.10678034916768,99.0941189052119,99.0941189052119,97.02602230483271,0.8983060261712464,13.966707267559887,0,99.35038570848559,33,25.03982313303277,80.49346727598459,105.53840067901183,1948.34619140625,0.016010658413756127,0.04998779296875,0.0,0.037299221271977705,8.0,A1,1
35,13.926106374340236,14.273240289634288,99.02557856272838,98.98260313162457,98.98260313162457,95.91078066914498,1.1933248755188768,13.966707267559887,0,99.35038570848559,33,27.086333054001443,77.59749359206762,104.68780879699625,1948.34619140625,0.016005572150735295,0.04998779296875,0.0,0.037286165517334845,8.0,A1,1
