round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,69.8580121703854,67.02724876985141,94.76673427991886,93.50103467370401,93.50103467370401,78.57142857142857,5.715598460501845,69.8580121703854,0,94.76673427991886,0,72.26699252100661,181.18849791400135,253.4622781680664,1923.94189453125,0.0157086181640625,0.04998779296875,0.0,0.03837373346090317,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
1,69.77687626774848,66.9408780156235,97.28194726166329,96.45319157845142,96.45319157845142,88.31168831168831,3.6421994872735537,69.8580121703854,0,97.28194726166329,1,68.66414259700105,162.30180063599255,230.97504049097188,1921.05126953125,0.015772705078125,0.04998779296875,0.0,0.037121455147862435,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
2,69.93914807302231,67.10254954096328,98.09330628803245,97.66426509139512,97.66426509139512,90.25974025974025,2.615212023992481,69.93914807302231,2,98.09330628803245,2,66.21928445401136,176.10861633904278,242.3357859349344,1921.05126953125,0.01576995849609375,0.04998779296875,0.0,0.03708952844142914,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
3,69.81744421906694,67.00960791708056,98.37728194726166,97.8885285209495,97.8885285209495,90.25974025974025,2.6714696839591103,69.93914807302231,2,98.37728194726166,3,66.27917129092384,165.47519424697384,231.75848087796476,1921.05126953125,0.01577362060546875,0.04998779296875,0.0,0.03707947492599487,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
4,69.77687626774848,66.96501513800764,98.052738336714,97.41107568619742,97.41107568619742,86.36363636363636,3.8528403579247446,69.93914807302231,2,98.37728194726166,3,63.42585257405881,172.83650279499125,236.26376665895805,1921.05126953125,0.01577301025390625,0.04998779296875,0.0,0.03706059105694294,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
5,69.8580121703854,66.97399159050387,97.16024340770791,97.20690753733827,97.20690753733827,90.9090909090909,3.090381863508044,69.93914807302231,2,98.37728194726166,3,64.76601069595199,170.10116762900725,234.86840171995573,1921.05126953125,0.015770263671875,0.04998779296875,0.0,0.03703921772539616,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
6,69.81744421906694,67.00960791708056,98.82352941176471,98.62890372401992,98.62890372401992,95.67901234567901,1.3101939311731081,69.93914807302231,2,98.82352941176471,6,69.53739557403605,161.19582890102174,230.73560973908752,1921.05126953125,0.015777587890625,0.04998779296875,0.0,0.037026887089014054,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
7,69.73630831643003,66.90935982621058,98.70182555780933,98.32053004568387,98.32053004568387,93.50649350649351,2.0019696656492165,69.93914807302231,2,98.82352941176471,6,64.78695468208753,158.22513725503813,223.01356331293937,1921.05126953125,0.015780029296875,0.04998779296875,0.0,0.03701077237725258,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
8,69.8580121703854,66.99545425513406,98.66125760649088,98.37106035140417,98.37106035140417,95.45454545454545,1.5206028626908294,69.93914807302231,2,98.82352941176471,6,66.45762153109536,147.30180480703712,213.76080171600915,1921.05126953125,0.01578125,0.04998779296875,0.0,0.03698758624494076,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
9,69.8580121703854,67.03370430262274,98.94523326572008,98.70384443518327,98.70384443518327,95.45454545454545,1.4950488149337189,69.93914807302231,2,98.94523326572008,9,53.094344917917624,147.2223093099892,200.32553601905238,1921.05126953125,0.0157879638671875,0.04998779296875,0.0,0.036971504092216494,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
