dataset,round,client,lambda_before,lambda_after,action,valid,invalid_reason,raw_alignment,raw_pull_ratio,effective_pull_ratio,utility,negative_streak,warmup_pull_ref,cooldown_until,decay_count,ce_loss,mse_loss,weighted_mse_loss,ce_grad_norm,mse_grad_norm,spf_gamma,spf_rank
OfficeHome,5,2,0.3,0.3,warmup,1,,-3.0279254399660635e-07,5.723790340770588e-05,1.7171371022311763e-05,-9.08377631989819e-08,0,,-1,0,1.5771484375,0.00023408987908624113,7.022696372587234e-05,5.905837059020996,0.0003380377311259508,0.01000213623046875,8.0
OfficeHome,5,3,0.3,0.3,warmup,1,,-1.1713546230555977e-06,6.024145713407585e-05,1.8072437140222755e-05,-3.514063869166793e-07,0,,-1,0,1.5869140625,0.00023206154583021998,6.961846374906599e-05,5.587303638458252,0.00033658731263130903,0.01000213623046875,8.0
OfficeHome,5,4,0.3,0.3,warmup,1,,-3.4333679443075685e-06,0.00011949194018906251,3.584758205671875e-05,-1.0300103832922706e-06,0,,-1,0,0.5546875,0.00022997322957962751,6.899196887388825e-05,2.804727792739868,0.0003351423656567931,0.01000213623046875,8.0
OfficeHome,5,5,0.3,0.3,warmup,1,,8.093493737176382e-07,7.58408093571274e-05,2.2752242807138218e-05,2.428048121152914e-07,0,,-1,0,0.517578125,0.00023340829648077488,7.002248894423246e-05,4.452095985412598,0.0003376505628693849,0.01000213623046875,8.0
OfficeHome,5,6,0.3,0.3,warmup,1,,1.2310863062030571e-06,0.00012294261475437142,3.6882784426311426e-05,3.6932589186091715e-07,0,,-1,0,0.515625,0.00023863892420195043,7.159167726058512e-05,2.7764508724212646,0.00034134412999264896,0.01000213623046875,8.0
OfficeHome,5,7,0.3,0.3,warmup,1,,7.792175373457559e-08,0.00010268103928382092,3.0804311785146277e-05,2.3376526120372675e-08,0,,-1,0,0.211181640625,0.0002341114595765248,7.023343787295743e-05,3.292706251144409,0.0003380984999239445,0.01000213623046875,8.0
OfficeHome,10,0,0.3,0.3,warmup,1,,1.1283007962032409e-06,6.869757329980952e-05,2.0609271989942855e-05,3.384902388609723e-07,0,,-1,0,0.82763671875,0.000230154357268475,6.90463071805425e-05,4.880160331726074,0.0003352551721036434,0.01000213623046875,8.0
OfficeHome,10,1,0.3,0.3,warmup,1,,-8.888218908032468e-07,7.215442245992846e-05,2.1646326737978537e-05,-2.6664656724097405e-07,0,,-1,0,0.52001953125,0.00023806843091733754,7.142052927520125e-05,4.725931167602539,0.00034099683398380876,0.01000213623046875,8.0
OfficeHome,10,2,0.3,0.3,warmup,1,,9.287156861045038e-08,5.352081251772292e-05,1.6056243755316875e-05,2.7861470583135112e-08,0,,-1,0,1.7041015625,0.0002343163505429402,7.029490516288205e-05,6.320521354675293,0.000338279438437894,0.01000213623046875,8.0
OfficeHome,10,3,0.3,0.3,warmup,1,,-9.612315875824966e-07,6.567262722316915e-05,1.970178816695074e-05,-2.88369476274749e-07,0,,-1,0,1.6279296875,0.0002320304629392922,6.960913888178765e-05,5.124728679656982,0.00033655439619906247,0.01000213623046875,8.0
