idx,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49
0,87.26666666666667,92.33333333333333,94.16666666666667,95.13333333333334,94.73333333333333,94.93333333333334,96.5,95.96666666666667,95.63333333333334,96.96666666666667,97.0,96.86666666666666,97.16666666666667,97.16666666666667,96.03333333333333,96.76666666666667,97.5,97.16666666666667,97.1,97.4,97.53333333333333,97.23333333333333,92.46666666666667,95.56666666666666,97.1,96.53333333333333,97.36666666666666,95.53333333333333,97.0,97.43333333333334,96.8,97.06666666666666,96.03333333333333,97.06666666666666,97.33333333333333,96.86666666666666,97.7,97.66666666666667,97.9,97.43333333333334,97.4,97.16666666666667,97.73333333333333,97.36666666666666,97.7,96.83333333333333,97.23333333333333,97.46666666666667,97.8,97.7
1,82.53333333333333,87.76666666666667,89.96666666666667,91.4,92.3,92.63333333333334,93.6,93.7,94.13333333333334,93.3,94.66666666666667,91.63333333333334,92.36666666666666,90.8,93.8,93.33333333333333,94.03333333333333,94.0,93.83333333333333,94.66666666666667,93.96666666666667,94.36666666666666,94.23333333333333,95.7,95.03333333333333,95.9,95.03333333333333,95.53333333333333,95.63333333333334,93.36666666666666,95.33333333333333,95.8,95.7,95.36666666666666,95.6,93.63333333333334,95.63333333333334,95.03333333333333,94.83333333333333,95.56666666666666,93.96666666666667,96.2,94.9,95.9,95.7,95.56666666666666,94.23333333333333,96.0,95.3,95.13333333333334
2,88.9,93.5,93.73333333333333,95.23333333333333,92.23333333333333,95.76666666666667,96.03333333333333,96.46666666666667,96.0,94.76666666666667,96.1,96.9,96.33333333333333,96.56666666666666,96.76666666666667,97.2,97.4,97.5,97.43333333333334,97.83333333333333,97.26666666666667,97.6,97.43333333333334,96.8,97.46666666666667,96.6,97.46666666666667,97.7,97.8,97.96666666666667,97.23333333333333,97.4,96.93333333333334,96.23333333333333,97.6,97.6,97.66666666666667,97.93333333333334,97.86666666666666,97.9,97.66666666666667,97.86666666666666,97.6,97.2,97.63333333333334,97.9,97.96666666666667,98.03333333333333,96.76666666666667,97.7
3,86.63333333333334,93.13333333333334,94.03333333333333,93.96666666666667,96.23333333333333,96.73333333333333,96.33333333333333,96.4,96.83333333333333,96.8,96.56666666666666,97.36666666666666,95.93333333333334,97.3,95.96666666666667,96.86666666666666,97.46666666666667,97.3,97.3,97.13333333333334,97.3,97.46666666666667,97.16666666666667,96.83333333333333,97.43333333333334,97.6,97.1,97.16666666666667,97.5,97.23333333333333,97.46666666666667,97.66666666666667,97.5,97.0,96.76666666666667,97.06666666666666,96.76666666666667,97.23333333333333,97.16666666666667,97.23333333333333,97.2,96.5,97.13333333333334,96.9,97.2,97.13333333333334,96.93333333333334,97.26666666666667,96.76666666666667,97.16666666666667
4,90.53333333333333,94.03333333333333,94.93333333333334,95.03333333333333,95.96666666666667,96.06666666666666,96.4,96.43333333333334,96.66666666666667,95.16666666666667,96.83333333333333,96.93333333333334,96.43333333333334,96.03333333333333,96.5,96.56666666666666,95.7,97.0,97.23333333333333,96.93333333333334,97.03333333333333,96.9,97.16666666666667,96.96666666666667,97.23333333333333,96.6,96.63333333333334,97.26666666666667,96.96666666666667,97.16666666666667,96.83333333333333,96.83333333333333,97.36666666666666,96.66666666666667,96.1,97.43333333333334,97.1,96.56666666666666,96.46666666666667,96.96666666666667,97.16666666666667,97.3,97.43333333333334,96.96666666666667,97.23333333333333,96.93333333333334,96.93333333333334,96.4,97.0,96.3
5,85.36666666666666,89.5,90.5,92.33333333333333,93.3,93.76666666666667,94.23333333333333,93.83333333333333,94.03333333333333,93.2,94.6,95.7,95.86666666666666,94.8,95.33333333333333,96.0,95.96666666666667,96.2,96.3,96.4,96.06666666666666,95.36666666666666,96.73333333333333,96.13333333333334,97.0,96.96666666666667,96.8,96.76666666666667,96.93333333333334,96.9,97.33333333333333,97.1,96.36666666666666,95.86666666666666,96.96666666666667,96.8,97.06666666666666,96.1,95.96666666666667,97.0,97.26666666666667,97.3,95.86666666666666,97.2,96.96666666666667,97.23333333333333,96.93333333333334,97.3,97.46666666666667,97.13333333333334
6,82.9,87.7,90.2,91.3,91.86666666666666,92.46666666666667,92.73333333333333,92.76666666666667,93.2,93.1,93.66666666666667,91.16666666666667,93.7,93.2,93.6,93.2,92.43333333333334,92.86666666666666,92.1,93.96666666666667,93.5,94.3,93.56666666666666,93.96666666666667,94.5,93.93333333333334,94.36666666666666,93.16666666666667,94.26666666666667,92.8,94.33333333333333,93.96666666666667,94.6,94.63333333333334,94.16666666666667,94.2,94.43333333333334,94.06666666666666,93.9,94.43333333333334,94.7,94.16666666666667,94.76666666666667,94.2,93.66666666666667,94.33333333333333,94.2,94.66666666666667,94.63333333333334,94.13333333333334
7,88.46666666666667,92.2,92.93333333333334,93.96666666666667,94.43333333333334,93.83333333333333,93.8,94.6,94.03333333333333,95.06666666666666,95.03333333333333,93.83333333333333,94.96666666666667,95.2,95.26666666666667,95.2,93.43333333333334,93.13333333333334,95.06666666666666,95.13333333333334,94.6,95.1,95.03333333333333,95.66666666666667,95.36666666666666,95.1,95.23333333333333,94.86666666666666,95.06666666666666,95.26666666666667,95.13333333333334,95.73333333333333,95.76666666666667,95.36666666666666,94.66666666666667,95.56666666666666,95.6,95.23333333333333,96.1,95.06666666666666,94.8,94.86666666666666,95.73333333333333,95.93333333333334,95.86666666666666,95.8,95.13333333333334,95.23333333333333,95.66666666666667,94.6
8,86.86666666666666,92.8,94.33333333333333,94.9,94.53333333333333,94.7,95.1,96.13333333333334,95.6,96.4,95.46666666666667,95.93333333333334,94.3,95.83333333333333,96.8,96.36666666666666,96.93333333333334,95.1,96.16666666666667,95.93333333333334,96.56666666666666,96.16666666666667,95.26666666666667,95.66666666666667,96.1,96.66666666666667,96.0,96.83333333333333,96.16666666666667,96.4,96.26666666666667,96.63333333333334,96.53333333333333,96.33333333333333,96.33333333333333,96.43333333333334,96.4,96.2,96.33333333333333,96.63333333333334,96.83333333333333,96.56666666666666,96.7,96.9,96.43333333333334,95.96666666666667,96.43333333333334,96.23333333333333,96.86666666666666,96.06666666666666
9,85.24242424242425,89.84848484848484,90.54545454545455,92.06060606060606,92.21212121212122,93.24242424242425,94.63636363636364,94.0,94.93939393939394,93.60606060606061,95.66666666666667,94.78787878787878,95.45454545454545,96.06060606060606,95.75757575757575,95.54545454545455,96.33333333333333,95.48484848484848,95.54545454545455,95.78787878787878,95.54545454545455,96.36363636363636,95.66666666666667,96.3030303030303,95.51515151515152,96.33333333333333,96.63636363636364,95.24242424242425,95.87878787878788,95.48484848484848,96.48484848484848,95.81818181818181,96.33333333333333,95.6969696969697,95.39393939393939,95.48484848484848,96.48484848484848,96.39393939393939,96.66666666666667,96.24242424242425,96.75757575757575,96.51515151515152,96.60606060606061,96.57575757575758,96.81818181818181,96.51515151515152,96.39393939393939,96.3030303030303,96.12121212121212,96.54545454545455
