round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,48.899755501222494,48.4622498197316,87.1638141809291,86.94583949191252,86.94583949191252,79.54545454545455,4.097263400014145,48.899755501222494,0,87.1638141809291,0,25.339151599095203,30.525627322029322,55.872092852019705,968.43603515625,0.016009063720703126,0.04998779296875,0.0,0.03398393539711833,8.0,A2,2
1,48.899755501222494,48.4622498197316,88.50855745721272,89.35011434292834,89.35011434292834,84.0909090909091,3.383709887338718,48.899755501222494,0,88.50855745721272,1,25.928882444975898,37.6274399360409,63.55819219793193,967.814453125,0.016005096435546876,0.04998779296875,0.0,0.031079598776996134,8.0,A2,2
2,49.02200488997555,48.52420768838092,90.34229828850856,90.69751117575224,90.69751117575224,86.36363636363636,3.4914659879387293,49.02200488997555,2,90.34229828850856,2,32.46276648703497,43.43527025799267,75.90816832205746,967.814453125,0.01600799560546875,0.04998779296875,0.0,0.0309631965495646,8.0,A2,2
3,48.899755501222494,48.4622498197316,90.70904645476773,92.87858182233867,92.87858182233867,88.05460750853243,3.5766070781827404,49.02200488997555,2,90.70904645476773,3,33.78937680600211,40.930059603066184,74.72525703394786,967.814453125,0.015985260009765623,0.04998779296875,0.0,0.030827114768326284,8.0,A2,2
4,49.02200488997555,48.52420768838092,90.46454767726162,92.04379806833157,92.04379806833157,86.68941979522184,3.5810900818900073,49.02200488997555,2,90.70904645476773,3,30.317647258983925,48.93586268497165,79.25573574902955,967.814453125,0.01601318359375,0.04998779296875,0.0,0.030761897303164004,8.0,A2,2
5,49.02200488997555,48.52420768838092,90.83129584352078,92.70007368760339,92.70007368760339,87.37201365187714,3.368722374547912,49.02200488997555,2,90.83129584352078,5,37.20223917707335,79.42434017290361,116.63409555400722,967.814453125,0.016015625,0.04998779296875,0.0,0.030666545778512955,8.0,A2,2
6,48.899755501222494,48.4622498197316,91.19804400977995,93.06946730986986,93.06946730986986,87.37201365187714,3.987111389314883,49.02200488997555,2,91.19804400977995,6,54.78890949196648,63.56917563593015,118.36231213295832,967.814453125,0.016015625,0.04998779296875,0.0,0.03056436847895384,8.0,A2,2
7,49.02200488997555,48.52420768838092,91.32029339853301,93.42490517772183,93.42490517772183,88.73720136518772,3.1627500084550744,49.02200488997555,2,91.32029339853301,7,39.02387559192721,66.09364238602575,105.11881688598078,967.814453125,0.01603363037109375,0.04998779296875,0.0,0.030477781537920235,8.0,A2,2
8,48.899755501222494,48.4622498197316,91.56479217603912,93.55567980387347,93.55567980387347,89.07849829351535,3.409356097181254,49.02200488997555,2,91.56479217603912,8,48.87930417701136,71.85848682199139,120.7390478659654,967.814453125,0.016015472412109374,0.04998779296875,0.0,0.030358950812369584,8.0,A2,2
9,49.02200488997555,48.52420768838092,92.05378973105134,93.64723508465592,93.64723508465592,88.88888888888889,3.8016910323378164,49.02200488997555,2,92.05378973105134,9,49.57478830392938,69.9024806059897,119.47852509596851,967.814453125,0.016002044677734376,0.04998779296875,0.0,0.030254402179270983,8.0,A2,2
10,49.02200488997555,48.52420768838092,91.80929095354523,93.5405697145124,93.5405697145124,88.39590443686006,2.8689700574701638,49.02200488997555,2,92.05378973105134,9,48.427202567923814,65.88523248804267,114.31904973101337,967.814453125,0.016027984619140626,0.04998779296875,0.0,0.030191451143473387,8.0,A2,2
11,49.02200488997555,48.52420768838092,91.80929095354523,94.1199497586727,94.1199497586727,88.39590443686006,3.7737303646929607,49.02200488997555,2,92.05378973105134,9,53.35339096898679,81.02454657305498,134.38079293794,967.814453125,0.0160260009765625,0.04998779296875,0.0,0.030101410057395698,8.0,A2,2
12,48.77750611246944,48.40536699834366,91.44254278728606,93.17510808349397,93.17510808349397,88.39590443686006,2.674562806958776,49.02200488997555,2,92.05378973105134,9,50.22993316897191,78.19236641796306,128.4257775649894,967.814453125,0.016025848388671875,0.04998779296875,0.0,0.030009025521576405,8.0,A2,2
13,49.02200488997555,48.52420768838092,91.80929095354523,94.30156300911419,94.30156300911419,88.05460750853243,3.4184177436229195,49.02200488997555,2,92.05378973105134,9,48.6201663389802,68.63977950892877,117.26497308688704,967.814453125,0.016035308837890627,0.04998779296875,0.0,0.029936875253915786,8.0,A2,2
14,49.02200488997555,48.52420768838092,92.54278728606357,94.54090189942406,94.54090189942406,88.73720136518772,3.565725074454484,49.02200488997555,2,92.54278728606357,14,51.17386963998433,83.0952868059976,134.276977855945,967.814453125,0.01603759765625,0.04998779296875,0.0,0.029849119316786528,8.0,A2,2
15,49.02200488997555,48.52420768838092,91.80929095354523,93.73602366694531,93.73602366694531,88.39590443686006,3.577253721019812,49.02200488997555,2,92.54278728606357,14,48.37921596993692,74.15294235397596,122.53336410096381,967.814453125,0.01603546142578125,0.04998779296875,0.0,0.029762993305921553,8.0,A2,2
16,49.02200488997555,48.52420768838092,92.05378973105134,94.43867866282596,94.43867866282596,87.37201365187714,4.05007209585543,49.02200488997555,2,92.54278728606357,14,45.3308585769264,66.61162317893468,111.95103685511276,967.814453125,0.01606597900390625,0.04998779296875,0.0,0.02970600249245763,8.0,A2,2
17,49.02200488997555,48.52420768838092,92.05378973105134,94.5487615699955,94.5487615699955,88.39590443686006,4.037033936583048,49.02200488997555,2,92.54278728606357,14,49.74453757191077,78.68439433700405,128.43785022001248,967.814453125,0.01606170654296875,0.049982547760009766,2.060162842099089e-07,0.029613099563866853,8.0,A2,2
