dataset,round,client,is_selected,is_valid_residual,is_core,fedavg_weight,residual_norm,clipped_residual_norm,support,alpha,residual_cos_to_rcon
Office31,40,1,1,1,0,0.34234508872032166,0.021471243351697922,0.0,0.0,0.0,0.0
Office31,40,2,1,1,0,0.06470230966806412,0.0052945842035114765,0.0,0.0,0.0,0.0
Office31,40,3,1,1,0,0.05680437386035919,0.003925106022506952,0.0,0.0,0.0,0.0
Office31,40,4,1,1,0,0.0984204113483429,0.008526507765054703,0.0,0.0,0.0,0.0
Office31,40,5,1,1,0,0.0950789824128151,0.0067667290568351746,0.0,0.0,0.0,0.0
Office31,41,0,1,1,0,0.34264883399009705,0.016426851972937584,0.0,0.0,0.0,0.0
Office31,41,1,1,1,0,0.34234508872032166,0.021321240812540054,0.0,0.0,0.0,0.0
Office31,41,2,1,1,0,0.06470230966806412,0.005149985197931528,0.0,0.0,0.0,0.0
Office31,41,3,1,1,0,0.05680437386035919,0.005087279248982668,0.0,0.0,0.0,0.0
Office31,41,4,1,1,0,0.0984204113483429,0.011252905242145061,0.0,0.0,0.0,0.0
Office31,41,5,1,1,0,0.0950789824128151,0.007423673290759325,0.0,0.0,0.0,0.0
Office31,42,0,1,1,0,0.34264883399009705,0.02377474121749401,0.0,0.0,0.0,0.0
Office31,42,1,1,1,0,0.34234508872032166,0.022445369511842728,0.0,0.0,0.0,0.0
Office31,42,2,1,1,0,0.06470230966806412,0.005956199485808611,0.0,0.0,0.0,0.0
Office31,42,3,1,1,0,0.05680437386035919,0.004181955475360155,0.0,0.0,0.0,0.0
Office31,42,4,1,1,0,0.0984204113483429,0.0060246409848332405,0.0,0.0,0.0,0.0
Office31,42,5,1,1,0,0.0950789824128151,0.007112626451998949,0.0,0.0,0.0,0.0
Office31,43,0,1,1,0,0.34264883399009705,0.02171020209789276,0.0,0.0,0.0,0.0
Office31,43,1,1,1,0,0.34234508872032166,0.02006954699754715,0.0,0.0,0.0,0.0
Office31,43,2,1,1,0,0.06470230966806412,0.004332308657467365,0.0,0.0,0.0,0.0
Office31,43,3,1,1,0,0.05680437386035919,0.0027090308722108603,0.0,0.0,0.0,0.0
Office31,43,4,1,1,0,0.0984204113483429,0.00652360962703824,0.0,0.0,0.0,0.0
Office31,43,5,1,1,0,0.0950789824128151,0.006830659229308367,0.0,0.0,0.0,0.0
Office31,44,0,1,1,0,0.34264883399009705,0.01702122576534748,0.0,0.0,0.0,0.0
Office31,44,1,1,1,0,0.34234508872032166,0.019145594909787178,0.0,0.0,0.0,0.0
Office31,44,2,1,1,0,0.06470230966806412,0.00337798404507339,0.0,0.0,0.0,0.0
Office31,44,3,1,1,0,0.05680437386035919,0.0034512155689299107,0.0,0.0,0.0,0.0
Office31,44,4,1,1,0,0.0984204113483429,0.010178881697356701,0.0,0.0,0.0,0.0
Office31,44,5,1,1,0,0.0950789824128151,0.006242203060537577,0.0,0.0,0.0,0.0
Office31,45,0,1,1,0,0.34264883399009705,0.017057862132787704,0.0,0.0,0.0,0.0
Office31,45,1,1,1,0,0.34234508872032166,0.020663149654865265,0.0,0.0,0.0,0.0
Office31,45,2,1,1,0,0.06470230966806412,0.0031422257889062166,0.0,0.0,0.0,0.0
Office31,45,3,1,1,0,0.05680437386035919,0.0036119860596954823,0.0,0.0,0.0,0.0
Office31,45,4,1,1,0,0.0984204113483429,0.009552455507218838,0.0,0.0,0.0,0.0
Office31,45,5,1,1,0,0.0950789824128151,0.004875500686466694,0.0,0.0,0.0,0.0
Office31,46,0,1,1,0,0.34264883399009705,0.016784239560365677,0.0,0.0,0.0,0.0
Office31,46,1,1,1,0,0.34234508872032166,0.023689504712820053,0.0,0.0,0.0,0.0
Office31,46,2,1,1,0,0.06470230966806412,0.0037654347252100706,0.0,0.0,0.0,0.0
Office31,46,3,1,1,0,0.05680437386035919,0.003681170055642724,0.0,0.0,0.0,0.0
Office31,46,4,1,1,0,0.0984204113483429,0.006907860282808542,0.0,0.0,0.0,0.0
Office31,46,5,1,1,0,0.0950789824128151,0.008291023783385754,0.0,0.0,0.0,0.0
Office31,47,0,1,1,0,0.34264883399009705,0.02057015709578991,0.0,0.0,0.0,0.0
