round,client_id,num_test_samples,global_acc,personalized_acc,global_macro_f1,personalized_macro_f1,gamma_mean,correction_ratio,seed,method_label
0,0,180,43.333333333333336,63.333333333333336,52.12822014051521,64.97658862876253,0.05000001623442298,0.037958793930317224,1,A2-rank
0,1,180,34.44444444444444,45.55555555555556,42.20876201953253,52.75238875238875,0.05000001623442298,0.037958793930317224,1,A2-rank
0,2,180,23.333333333333332,49.44444444444444,31.25580079230334,55.669883602033806,0.05000001623442298,0.037958793930317224,1,A2-rank
0,3,180,2.7777777777777777,36.111111111111114,5.182186234817814,39.698211875843455,0.05000001623442298,0.037958793930317224,1,A2-rank
0,4,180,11.11111111111111,28.333333333333332,17.192708988057824,35.26446058649449,0.05000001623442298,0.037958793930317224,1,A2-rank
0,5,180,41.111111111111114,42.22222222222222,37.232323232323225,43.11991678288476,0.05000001623442298,0.037958793930317224,1,A2-rank
0,6,180,21.11111111111111,61.111111111111114,31.532481881538487,69.5319285849394,0.05000001623442298,0.037958793930317224,1,A2-rank
0,7,180,5.0,32.77777777777778,8.051123283321425,38.0766201217329,0.05000001623442298,0.037958793930317224,1,A2-rank
0,8,180,27.77777777777778,42.77777777777778,29.821596244131456,45.03296703296703,0.05000001623442298,0.037958793930317224,1,A2-rank
0,9,72,33.333333333333336,51.388888888888886,48.301886792452834,67.78975741239893,0.05000001623442298,0.037958793930317224,1,A2-rank
1,0,180,43.333333333333336,70.0,52.12822014051521,69.81675858388186,0.05000007368232075,0.03787839961679358,1,A2-rank
1,1,180,34.44444444444444,47.22222222222222,42.20876201953253,51.153996806170724,0.05000007368232075,0.03787839961679358,1,A2-rank
1,2,180,23.333333333333332,65.0,31.25580079230334,72.44533757553866,0.05000007368232075,0.03787839961679358,1,A2-rank
1,3,180,2.7777777777777777,58.888888888888886,5.182186234817814,61.46405302151372,0.05000007368232075,0.03787839961679358,1,A2-rank
1,4,180,11.11111111111111,51.111111111111114,17.192708988057824,55.61904761904761,0.05000007368232075,0.03787839961679358,1,A2-rank
1,5,180,41.111111111111114,42.22222222222222,37.232323232323225,42.659459459459455,0.05000007368232075,0.03787839961679358,1,A2-rank
1,6,180,21.11111111111111,78.33333333333333,31.532481881538487,83.65667844949998,0.05000007368232075,0.03787839961679358,1,A2-rank
1,7,180,5.0,52.77777777777778,8.051123283321425,60.22846287169934,0.05000007368232075,0.03787839961679358,1,A2-rank
1,8,180,27.77777777777778,47.77777777777778,29.821596244131456,44.707308496659444,0.05000007368232075,0.03787839961679358,1,A2-rank
1,9,72,33.333333333333336,51.388888888888886,48.301886792452834,66.77718832891246,0.05000007368232075,0.03787839961679358,1,A2-rank
2,0,180,43.333333333333336,69.44444444444444,52.12822014051521,67.8271303838837,0.0500000823093088,0.0378500203552999,1,A2-rank
2,1,180,34.44444444444444,63.888888888888886,42.20876201953253,68.96397122343939,0.0500000823093088,0.0378500203552999,1,A2-rank
2,2,180,23.333333333333332,72.77777777777777,31.25580079230334,75.24446239212695,0.0500000823093088,0.0378500203552999,1,A2-rank
2,3,180,2.7777777777777777,45.0,5.182186234817814,50.59700778424511,0.0500000823093088,0.0378500203552999,1,A2-rank
2,4,180,11.11111111111111,65.0,17.192708988057824,62.12858182780756,0.0500000823093088,0.0378500203552999,1,A2-rank
