dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
DescribableTextures,34,1,0.10638298094272614,0.0014188193017616868,0.0014188193017616868,0.023834213614463806,0.058613114058971405,0.13721822202205658,1
DescribableTextures,34,2,0.10638298094272614,0.0018634352600201964,0.0014188193017616868,0.05904817208647728,0.14521130919456482,0.5604702234268188,1
DescribableTextures,34,3,0.10638298094272614,0.0008044049027375877,0.0008044049027375877,0.06369727104902267,0.15664437413215637,0.4619929790496826,1
DescribableTextures,34,4,0.10638298094272614,0.0026220260187983513,0.0014188193017616868,0.03727295622229576,0.09166168421506882,0.3267408609390259,1
DescribableTextures,34,5,0.10638298094272614,0.0004092782037332654,0.0004092782037332654,0.05474352464079857,0.13462531566619873,0.2895110547542572,1
DescribableTextures,34,6,0.10638298094272614,0.0013770690420642495,0.0013770690420642495,0.036688219755887985,0.09022369980812073,0.30656376481056213,1
DescribableTextures,34,7,0.10638298094272614,0.0012402725405991077,0.0012402725405991077,0.05721772834658623,0.14070987701416016,0.5113261938095093,1
DescribableTextures,34,8,0.10638298094272614,0.0033338989596813917,0.0014188194181770086,0.01904875412583351,0.04684470593929291,0.029380762949585915,1
DescribableTextures,34,9,0.042553190141916275,0.0003331508196424693,0.0003331508196424693,0.03787688910961151,0.03725874796509743,0.020329821854829788,1
DescribableTextures,35,0,0.10638298094272614,0.00282669416628778,0.0018202305072918534,0.035804715007543564,0.08792272210121155,0.37214767932891846,1
DescribableTextures,35,1,0.10638298094272614,0.0018202305072918534,0.0018202305072918534,0.015720795840024948,0.03860427811741829,0.03080035373568535,1
DescribableTextures,35,2,0.10638298094272614,0.0014170228969305754,0.0014170228969305754,0.05956596881151199,0.14627130329608917,0.4052005410194397,1
DescribableTextures,35,3,0.10638298094272614,0.000492414110340178,0.000492414110340178,0.057614244520664215,0.14147861301898956,0.29999032616615295,1
DescribableTextures,35,4,0.10638298094272614,0.002835619729012251,0.0018202303908765316,0.05368097871541977,0.13182000815868378,0.48423832654953003,1
DescribableTextures,35,5,0.10638298094272614,0.001256224000826478,0.001256224000826478,0.05223416909575462,0.12826719880104065,0.4299966096878052,1
DescribableTextures,35,6,0.10638298094272614,0.0017495909705758095,0.0017495909705758095,0.04305686056613922,0.10573123395442963,0.4359320104122162,1
DescribableTextures,35,7,0.10638298094272614,0.002160589676350355,0.0018202305072918534,0.03970988467335701,0.09751233458518982,0.30842310190200806,1
DescribableTextures,35,8,0.10638298094272614,0.005588051397353411,0.0018202303908765316,0.02258298546075821,0.055455200374126434,0.13845913112163544,1
DescribableTextures,35,9,0.042553190141916275,0.0002970755740534514,0.0002970755740534514,0.06814690679311752,0.06693711876869202,0.20137418806552887,1
DescribableTextures,36,0,0.10638298094272614,0.0027156753931194544,0.0015631329733878374,0.06844702363014221,0.19867999851703644,0.735374927520752,1
DescribableTextures,36,1,0.10638298094272614,0.0010492410510778427,0.0010492410510778427,0.030007783323526382,0.08710307627916336,0.1622011661529541,1
DescribableTextures,36,2,0.10638298094272614,0.000951291061937809,0.000951291061937809,0.003462305525317788,0.010049974545836449,-0.2587360143661499,1
DescribableTextures,36,3,0.10638298094272614,0.0007159619708545506,0.0007159619708545506,0.030840039253234863,0.08951884508132935,0.18579457700252533,1
DescribableTextures,36,4,0.10638298094272614,0.0024656907189637423,0.0015631330898031592,0.0710226371884346,0.2061561793088913,0.7011378407478333,1
DescribableTextures,36,5,0.10638298094272614,0.0013797759311273694,0.0013797759311273694,0.05995478481054306,0.17402972280979156,0.544370710849762,1
DescribableTextures,36,6,0.10638298094272614,0.0028990742284804583,0.0015631329733878374,0.026282474398612976,0.07628968358039856,0.08734188973903656,1
DescribableTextures,36,7,0.10638298094272614,0.0015631329733878374,0.0015631329733878374,0.011305651627480984,0.03281671926379204,-0.05006793513894081,1
DescribableTextures,36,8,0.10638298094272614,0.002521099988371134,0.0015631329733878374,0.02570309303700924,0.07460792362689972,0.17944292724132538,1
DescribableTextures,36,9,0.042553190141916275,0.0006001042784191668,0.0006001042784191668,0.04370778426527977,0.05074793100357056,-0.02239871583878994,1
DescribableTextures,37,0,0.10638298094272614,0.003058025846257806,0.0015159695176407695,0.03626260906457901,0.08019264042377472,0.29056522250175476,1
DescribableTextures,37,1,0.10638298094272614,0.0014573594089597464,0.0014573594089597464,0.0494706928730011,0.10940153896808624,0.4316225051879883,1
DescribableTextures,37,2,0.10638298094272614,0.0021246974356472492,0.0015159692848101258,0.04824798181653023,0.10669758915901184,0.3170084059238434,1
DescribableTextures,37,3,0.10638298094272614,0.00047618630924262106,0.00047618630924262106,0.034839846193790436,0.07704628258943558,0.14194951951503754,1
DescribableTextures,37,4,0.10638298094272614,0.0022788825444877148,0.0015159694012254477,0.09758228063583374,0.2157975137233734,0.750393807888031,1
DescribableTextures,37,5,0.10638298094272614,0.0014982335269451141,0.0014982335269451141,0.045057348906993866,0.09964169561862946,0.3316769599914551,1
