round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,48.77750611246944,48.40029195108229,86.67481662591688,87.51747416593757,87.51747416593757,84.0909090909091,2.5940306193206606,48.77750611246944,0,86.67481662591688,0,20.812528109992854,21.398802179959603,42.21322134300135,967.681640625,0.015935821533203123,0.04998779296875,0.0,0.0359974816814065,8.0,A1,2
1,48.899755501222494,48.4622498197316,88.50855745721272,89.81826842390575,89.81826842390575,85.32423208191126,3.0477791141362642,48.899755501222494,1,88.50855745721272,1,24.398767628939822,22.931826057028957,47.332060016924515,967.06005859375,0.0160650634765625,0.04998779296875,0.0,0.03380907081067562,8.0,A1,2
2,48.899755501222494,48.4622498197316,88.26405867970661,88.39066332554586,88.39066332554586,85.66552901023891,2.296292809767196,48.899755501222494,1,88.50855745721272,1,27.592011497938074,33.647923815995455,61.24136672297027,967.06005859375,0.0161016845703125,0.04998779296875,0.0,0.033632717914879325,8.0,A1,2
3,48.899755501222494,48.4622498197316,88.63080684596576,90.3569693334391,90.3569693334391,84.98293515358361,3.9175337249912467,48.899755501222494,1,88.63080684596576,3,38.86071273207199,40.331421402981505,79.19341642805375,967.06005859375,0.0160858154296875,0.04998779296875,0.0,0.03343930769711733,8.0,A1,2
4,49.02200488997555,48.52420768838092,89.97555012224939,92.10022188218016,92.10022188218016,85.66552901023891,3.5183066098466687,49.02200488997555,4,89.97555012224939,4,46.02885242202319,43.60433172399644,89.6351574199507,967.06005859375,0.016083526611328124,0.04998779296875,0.0,0.033287204895168544,8.0,A1,2
5,48.899755501222494,48.4622498197316,89.24205378973105,91.12857173010296,91.12857173010296,85.32423208191126,3.432890820551154,49.02200488997555,4,89.97555012224939,4,44.038303668028675,47.27786564792041,91.31931874796283,967.06005859375,0.016118927001953123,0.04998779296875,0.0,0.03316950734704733,8.0,A1,2
6,48.899755501222494,48.4622498197316,90.70904645476773,92.40068013458348,92.40068013458348,86.00682593856655,3.481921307871982,49.02200488997555,4,90.70904645476773,6,36.664373259060085,43.87977137498092,80.54650040401611,967.06005859375,0.016104736328125,0.04998779296875,0.0,0.033014727979898455,8.0,A1,2
7,49.02200488997555,48.52420768838092,90.95354523227384,93.44221099155959,93.44221099155959,86.3481228668942,4.019546025494169,49.02200488997555,4,90.95354523227384,7,45.229409127961844,58.9806474869838,104.2157595019089,967.06005859375,0.01608734130859375,0.04998779296875,0.0,0.03288131637498736,8.0,A1,2
8,49.02200488997555,48.52420768838092,90.83129584352078,93.5276452025011,93.5276452025011,85.66552901023891,4.223609220447329,49.02200488997555,4,90.95354523227384,7,49.86153668502811,58.06768448103685,107.93303873401601,967.06005859375,0.016089935302734375,0.04998779296875,0.0,0.03277637619525194,8.0,A1,2
9,48.899755501222494,48.4622498197316,91.0757946210269,93.53970978189638,93.53970978189638,86.68941979522184,4.326173337646787,49.02200488997555,4,91.0757946210269,9,44.68285059905611,58.41347225999925,103.09871015499812,967.06005859375,0.016096038818359373,0.04998779296875,0.0,0.032666488531976935,8.0,A1,2
