round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,54.609701252810794,54.660675796957705,86.18695791840668,86.26252631110648,86.26252631110648,71.58119658119658,8.303006154133161,54.609701252810794,0,86.18695791840668,0,43.209811832988635,60.7381909659598,103.950411111,1413.22314453125,0.015934919446243524,0.04998779296875,0.0,0.03571829894181206,8.0,A1,2
1,54.64182460648892,54.692128384342176,86.89367169932541,86.76884668100436,86.76884668100436,73.51485148514851,8.242289049964686,54.64182460648892,1,86.89367169932541,1,71.47332154097967,87.83142628602218,159.3093755620066,1396.20654296875,0.016009869353141193,0.04998779296875,0.0,0.03386500306967936,8.0,A1,2
2,54.802441374879535,54.83072943889718,87.6967555412785,87.63105962946315,87.63105962946315,75.64102564102564,7.384779836101059,54.802441374879535,2,87.6967555412785,2,143.5554244860541,141.30442091007717,284.86242928600404,1396.20654296875,0.016023507389997572,0.04998779296875,0.0,0.03357190469405348,8.0,A1,2
3,54.64182460648892,54.688876900711655,87.98586572438163,87.82013764211905,87.82013764211905,75.74257425742574,7.354234552795161,54.802441374879535,2,87.98586572438163,3,142.19694615202025,172.98327254201286,315.1867295159027,1396.20654296875,0.016040465992349418,0.04998779296875,0.0,0.03327291973726583,8.0,A1,2
4,54.73819466752329,54.77427174843045,88.14648249277225,88.03714767245107,88.03714767245107,74.75247524752476,7.642417992182256,54.802441374879535,2,88.14648249277225,4,150.55985225294717,184.74831437808461,335.3143151770346,1396.20654296875,0.01603931960664265,0.04998779296875,0.0,0.032983638394450274,8.0,A1,2
5,54.67394796016704,54.717133487424434,88.33922261484099,88.2837129858508,88.2837129858508,75.21367521367522,7.110274134892111,54.802441374879535,2,88.33922261484099,5,152.71858913905453,182.39048061904032,335.11242168501485,1396.20654296875,0.016057859430659002,0.04998779296875,0.0,0.03271856392043705,8.0,A1,2
6,54.67394796016704,54.71666897609036,88.30709926116286,88.21880792178652,88.21880792178652,76.7094017094017,6.821509259016025,54.802441374879535,2,88.33922261484099,5,151.66520597797353,177.14464552991558,328.81300305598415,1396.20654296875,0.016065805069523154,0.04998779296875,0.0,0.03245058527862933,8.0,A1,2
7,54.609701252810794,54.66016406219491,88.78894956633472,88.828120700449,88.828120700449,76.7094017094017,6.925189669899252,54.802441374879535,2,88.78894956633472,7,169.59451481804717,171.04201353504322,340.63839590596035,1396.20654296875,0.01606631896656412,0.04998779296875,0.0,0.03218835002593117,8.0,A1,2
8,54.73819466752329,54.79309426626429,88.69257950530036,88.66571149352032,88.66571149352032,77.35042735042735,6.9144114917529205,54.802441374879535,2,88.78894956633472,7,162.76250816206448,166.93407483107876,329.7106926480774,1396.20654296875,0.01607149746751538,0.04998779296875,0.0,0.03193439070830228,8.0,A1,2
9,54.706071313845165,54.75098240756577,88.82107292001285,88.71208060750976,88.71208060750976,76.48514851485149,7.021907539397478,54.802441374879535,2,88.82107292001285,9,166.08911293395795,173.56970107299276,339.662066371995,1396.20654296875,0.0160724857310557,0.04998779296875,0.0,0.031692743952834855,8.0,A1,2
