round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,47.633663366336634,47.61939393939394,86.8085808580858,86.79515151515152,86.79515151515152,83.3,2.5502009139597352,47.633663366336634,0,86.8085808580858,0,40.72016920300666,334.85176160093397,375.5770483680535,1936.57470703125,0.015648040771484375,0.049989013671875,0.0,0.03867203444242477,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
1,47.68976897689769,47.67484848484848,89.88118811881188,89.86545454545453,89.86545454545453,86.46666666666667,2.484780560786344,47.68976897689769,1,89.88118811881188,1,43.60062299401034,345.0959680679953,388.69787025800906,1930.14111328125,0.015633087158203125,0.0499920654296875,0.0,0.03824206419289112,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
2,47.584158415841586,47.56787878787878,91.62046204620462,91.60545454545453,91.60545454545453,88.3,2.213654844052034,47.68976897689769,1,91.62046204620462,2,38.31532071204856,345.5928675159812,383.91276254691184,1930.14111328125,0.015630950927734377,0.049993896484375,0.0,0.03821896061301231,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
3,47.60726072607261,47.59242424242425,92.52805280528052,92.51363636363635,92.51363636363635,89.33333333333333,1.9950587490860672,47.68976897689769,1,92.52805280528052,3,36.41158122790512,346.7399337430252,383.15574006701354,1930.14111328125,0.015624237060546876,0.049993896484375,0.0,0.038196543082594875,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
4,47.59075907590759,47.57515151515152,93.12871287128714,93.11696969696969,93.11696969696969,89.4,2.006626854075461,47.68976897689769,1,93.12871287128714,4,41.420622964040376,353.00809205300175,394.43000494502485,1930.14111328125,0.01562103271484375,0.049996337890625,0.0,0.03817782357335091,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
5,47.636963696369634,47.62181818181818,93.4026402640264,93.39878787878789,93.39878787878789,91.0,1.5056704573613695,47.68976897689769,1,93.4026402640264,5,41.48791438702028,352.7992123380536,394.29531297902577,1930.14111328125,0.015619354248046875,0.0499951171875,0.0,0.03815815888345241,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
6,47.68646864686469,47.67030303030303,93.47524752475248,93.46757575757576,93.46757575757576,88.76666666666667,2.0274398853040214,47.68976897689769,1,93.47524752475248,6,41.098772041965276,344.11628390999977,385.2163029140793,1930.14111328125,0.015621337890625,0.049993896484375,0.0,0.03814063541591167,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
7,47.584158415841586,47.56757575757576,94.4026402640264,94.3948484848485,94.3948484848485,90.96666666666667,1.587061465571027,47.68976897689769,1,94.4026402640264,7,37.87929903308395,340.735682404018,378.62028720404487,1930.14111328125,0.01562103271484375,0.049993896484375,0.0,0.038114716336131095,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
8,47.603960396039604,47.589090909090906,94.76897689768977,94.77,94.77,91.6,1.563788135692728,47.68976897689769,1,94.76897689768977,8,37.86369917797856,465.08278894005343,502.956189441029,1930.14111328125,0.0156207275390625,0.0499951171875,0.0,0.03808485701680184,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
9,47.53465346534654,47.518484848484846,95.05610561056106,95.05060606060606,95.05060606060606,92.3,1.2352476023528485,47.68976897689769,1,95.05610561056106,9,61.240458432002924,492.11229228402954,553.354004307068,1930.14111328125,0.015625457763671875,0.0499951171875,0.0,0.03807536900043487,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
10,47.66006600660066,47.64515151515151,94.81188118811882,94.80909090909091,94.80909090909091,92.0,1.504564222166203,47.68976897689769,1,95.05610561056106,9,58.33736044703983,491.3117581809638,549.6504323380068,1930.14111328125,0.015626373291015624,0.0499957275390625,0.0,0.038060075268149376,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
11,47.557755775577554,47.54212121212121,94.94059405940594,94.93939393939395,94.93939393939395,89.53333333333333,1.9231411785549735,47.68976897689769,1,95.05610561056106,9,58.97165326506365,490.20944061898626,549.1867018759949,1930.14111328125,0.01563385009765625,0.049993896484375,0.0,0.03804568655788899,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
12,47.613861386138616,47.59909090909091,95.38613861386139,95.39121212121212,95.39121212121212,91.83333333333333,1.3631988860538589,47.68976897689769,1,95.38613861386139,12,49.58818651991896,433.49147167801857,483.08090161101427,1930.14111328125,0.015634613037109377,0.049993896484375,0.0,0.0380190210044384,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
13,47.603960396039604,47.589999999999996,95.78547854785478,95.78363636363636,95.78363636363636,93.26666666666667,1.0800981147828155,47.68976897689769,1,95.78547854785478,13,46.44792939699255,436.1045589080313,482.5570875920821,1930.14111328125,0.015632171630859375,0.049993896484375,0.0,0.03799533724784851,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
14,47.603960396039604,47.588787878787876,95.84818481848185,95.83969696969697,95.83969696969697,93.46666666666667,1.1257055332805286,47.68976897689769,1,95.84818481848185,14,45.76758857490495,439.90163031301927,485.68179641396273,1930.14111328125,0.01562896728515625,0.0499945068359375,0.0,0.037978502362966536,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
15,47.67656765676568,47.662121212121214,95.37293729372938,95.37181818181818,95.37181818181818,92.2,1.4678151338699392,47.68976897689769,1,95.84818481848185,14,55.96677475597244,429.85349349398166,485.82158630900085,1930.14111328125,0.0156280517578125,0.0499951171875,0.0,0.03796439103782177,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
16,47.62706270627063,47.61030303030303,95.33333333333333,95.3269696969697,95.3269696969697,92.16666666666667,1.5112576935603244,47.68976897689769,1,95.84818481848185,14,57.36419425206259,436.59036764106713,493.9590789920185,1930.14111328125,0.015626220703125,0.0499951171875,0.0,0.03794440031051636,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
17,47.663366336633665,47.64848484848485,95.1947194719472,95.1839393939394,95.1839393939394,92.63333333333334,1.4848998445044561,47.68976897689769,1,95.84818481848185,14,50.2314504730748,429.65709226205945,479.88979599403683,1930.14111328125,0.01562713623046875,0.0499969482421875,0.0,0.03792395234107971,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
18,47.600660066006604,47.585454545454546,95.64356435643565,95.65575757575758,95.65575757575758,93.66666666666667,0.9389228535322894,47.68976897689769,1,95.84818481848185,14,52.21105547295883,431.0331374090165,483.25403971096966,1930.14111328125,0.01563201904296875,0.0499969482421875,0.0,0.03790777385234833,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
19,47.54125412541254,47.525757575757574,95.54785478547855,95.54363636363635,95.54363636363635,91.03333333333333,1.6438578111302566,47.68976897689769,1,95.84818481848185,14,43.826983403996564,413.74328410299495,457.5716478060931,1930.14111328125,0.015636749267578125,0.049993896484375,0.0,0.03789019919931889,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
20,47.62046204620462,47.60606060606061,95.96369636963696,95.96363636363637,95.96363636363637,92.9,1.2481508820755913,47.68976897689769,1,95.96369636963696,20,47.01125236006919,416.8907681730343,463.90705431997776,1930.14111328125,0.015635833740234376,0.049993896484375,0.0,0.0378730995208025,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
21,47.603960396039604,47.58939393939394,96.07920792079207,96.08030303030303,96.08030303030303,94.0,0.8477282882437648,47.68976897689769,1,96.07920792079207,21,51.11867847305257,405.72122856089845,456.8415635129204,1930.14111328125,0.015635833740234376,0.049993896484375,0.0,0.03785635203123092,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
22,47.58085808580858,47.56424242424243,95.96699669966996,95.96606060606061,95.96606060606061,93.1,1.1459561191412384,47.68976897689769,1,96.07920792079207,21,47.48384298500605,394.13231934199575,441.62108405004255,1930.14111328125,0.015636749267578125,0.049993896484375,0.0,0.03784355886280537,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
23,47.68316831683168,47.66939393939394,95.6963696369637,95.69151515151516,95.69151515151516,93.16666666666667,1.2386052169191124,47.68976897689769,1,96.07920792079207,21,42.71516179200262,402.2890196950175,445.00749156903476,1930.14111328125,0.0156402587890625,0.04999507904052734,1.477425939810928e-07,0.03783354982733726,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
24,47.54125412541254,47.52484848484849,95.95709570957095,95.95363636363638,95.95363636363638,92.86666666666666,1.2529209581838694,47.68976897689769,1,96.07920792079207,21,39.789886893937364,388.638742806972,428.43338817404583,1930.14111328125,0.015638885498046876,0.0499951171875,0.0,0.037817488461732864,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
25,47.603960396039604,47.586969696969696,95.67656765676567,95.66969696969696,95.66969696969696,93.36666666666666,1.1715662563905436,47.68976897689769,1,96.07920792079207,21,45.42118273593951,388.2262278930284,433.65519248496275,1930.14111328125,0.015635528564453126,0.049993896484375,0.0,0.03779584996402264,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
26,47.603960396039604,47.589696969696966,95.96369636963696,95.96090909090908,95.96090909090908,92.6,1.387168966293161,47.68976897689769,1,96.07920792079207,21,48.01124483603053,400.45098858093843,448.4666093090782,1930.14111328125,0.01563751220703125,0.049993896484375,0.0,0.03778116166591644,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
27,47.57425742574257,47.55878787878788,96.06270627062706,96.05848484848484,96.05848484848484,91.76666666666667,1.5398335389981916,47.68976897689769,1,96.07920792079207,21,46.34507571707945,402.597761897021,448.94709601195063,1930.14111328125,0.01563568115234375,0.049993896484375,0.0,0.03776739098131657,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
28,47.65676567656766,47.64060606060606,96.32343234323433,96.32212121212123,96.32212121212123,93.93333333333334,0.9995049738933095,47.68976897689769,1,96.32343234323433,28,42.37027848500293,391.47452912607696,433.85162902390584,1930.14111328125,0.01563201904296875,0.049993896484375,0.0,0.037751762643456456,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
29,47.68316831683168,47.66818181818182,96.18151815181518,96.18242424242425,96.18242424242425,93.56666666666666,0.9845433559954132,47.68976897689769,1,96.32343234323433,28,40.889924113987945,339.9025480209384,380.8059169569751,1930.14111328125,0.01563262939453125,0.049993896484375,0.0,0.03774488009512424,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
30,47.59075907590759,47.57606060606061,96.25082508250826,96.25151515151515,96.25151515151515,94.1,0.8987901264811803,47.68976897689769,1,96.32343234323433,28,33.96308279398363,345.5828599079978,379.5472372689983,1930.14111328125,0.015631561279296876,0.049993896484375,0.0,0.03773142121732235,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
31,47.62706270627063,47.61181818181818,96.07260726072607,96.07121212121213,96.07121212121213,94.03333333333333,1.1172314677064128,47.68976897689769,1,96.32343234323433,28,38.57447657210287,344.22062918706797,382.79928635107353,1930.14111328125,0.015631256103515626,0.049993896484375,0.0,0.037719520032405855,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
32,47.63036303630363,47.61515151515151,96.32673267326733,96.31939393939395,96.31939393939395,93.5,1.094749301464885,47.68976897689769,1,96.32673267326733,32,33.09955446398817,322.0799118760042,355.1853165499633,1930.14111328125,0.01563323974609375,0.049993896484375,0.0,0.037707898542284964,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
33,47.56105610561056,47.54757575757576,96.33663366336634,96.33575757575758,96.33575757575758,93.93333333333334,1.0396252061823335,47.68976897689769,1,96.33663366336634,33,29.2439948489191,284.8199826439377,314.0691094510257,1930.14111328125,0.0156353759765625,0.049993896484375,0.0,0.03770030453801155,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
34,47.61056105610561,47.59666666666667,96.36963696369637,96.36818181818182,96.36818181818182,94.2,0.9808059222479328,47.68976897689769,1,96.36963696369637,34,33.59015441907104,263.92875111906324,297.52206727303565,1930.14111328125,0.0156329345703125,0.049993896484375,0.0,0.03769069217145443,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",2
