dataset,round,client,is_selected,is_valid_residual,is_core,fedavg_weight,residual_norm,clipped_residual_norm,support,alpha,residual_cos_to_rcon
Caltech101,8,5,1,1,0,0.10000000149011612,0.004615113139152527,0.0,0.0,0.0,0.0
Caltech101,8,6,1,1,0,0.10000000149011612,0.007466142065823078,0.0,0.0,0.0,0.0
Caltech101,8,7,1,1,0,0.10000000149011612,0.006012340541929007,0.0,0.0,0.0,0.0
Caltech101,8,8,1,1,0,0.10000000149011612,0.005968168377876282,0.0,0.0,0.0,0.0
Caltech101,8,9,1,1,0,0.10000000149011612,0.00531830545514822,0.0,0.0,0.0,0.0
Caltech101,9,0,1,1,0,0.10000000149011612,0.008270869962871075,0.0,0.0,0.0,0.0
Caltech101,9,1,1,1,0,0.10000000149011612,0.007120113354176283,0.0,0.0,0.0,0.0
Caltech101,9,2,1,1,0,0.10000000149011612,0.006284124683588743,0.0,0.0,0.0,0.0
Caltech101,9,3,1,1,0,0.10000000149011612,0.005203679669648409,0.0,0.0,0.0,0.0
Caltech101,9,4,1,1,0,0.10000000149011612,0.004069473594427109,0.0,0.0,0.0,0.0
Caltech101,9,5,1,1,0,0.10000000149011612,0.015734147280454636,0.0,0.0,0.0,0.0
Caltech101,9,6,1,1,0,0.10000000149011612,0.0062997182831168175,0.0,0.0,0.0,0.0
Caltech101,9,7,1,1,0,0.10000000149011612,0.005776799283921719,0.0,0.0,0.0,0.0
Caltech101,9,8,1,1,0,0.10000000149011612,0.006846393924206495,0.0,0.0,0.0,0.0
Caltech101,9,9,1,1,0,0.10000000149011612,0.005400720983743668,0.0,0.0,0.0,0.0
Caltech101,10,0,1,1,0,0.10000000149011612,0.005763915367424488,0.0,0.0,0.0,0.0
Caltech101,10,1,1,1,0,0.10000000149011612,0.007457738742232323,0.0,0.0,0.0,0.0
Caltech101,10,2,1,1,0,0.10000000149011612,0.00631270045414567,0.0,0.0,0.0,0.0
Caltech101,10,3,1,1,0,0.10000000149011612,0.005559226032346487,0.0,0.0,0.0,0.0
Caltech101,10,4,1,1,0,0.10000000149011612,0.004649935755878687,0.0,0.0,0.0,0.0
Caltech101,10,5,1,1,0,0.10000000149011612,0.0046703508123755455,0.0,0.0,0.0,0.0
Caltech101,10,6,1,1,0,0.10000000149011612,0.0061303433030843735,0.0,0.0,0.0,0.0
Caltech101,10,7,1,1,0,0.10000000149011612,0.006164874881505966,0.0,0.0,0.0,0.0
Caltech101,10,8,1,1,0,0.10000000149011612,0.00509613286703825,0.0,0.0,0.0,0.0
Caltech101,10,9,1,1,0,0.10000000149011612,0.0041554938070476055,0.0,0.0,0.0,0.0
Caltech101,11,0,1,1,0,0.10000000149011612,0.006814127322286367,0.0,0.0,0.0,0.0
Caltech101,11,1,1,1,0,0.10000000149011612,0.009697066619992256,0.0,0.0,0.0,0.0
Caltech101,11,2,1,1,0,0.10000000149011612,0.006598041858524084,0.0,0.0,0.0,0.0
Caltech101,11,3,1,1,0,0.10000000149011612,0.007787929382175207,0.0,0.0,0.0,0.0
Caltech101,11,4,1,1,0,0.10000000149011612,0.0037071919068694115,0.0,0.0,0.0,0.0
Caltech101,11,5,1,1,0,0.10000000149011612,0.00442756712436676,0.0,0.0,0.0,0.0
Caltech101,11,6,1,1,0,0.10000000149011612,0.0066178059205412865,0.0,0.0,0.0,0.0
Caltech101,11,7,1,1,0,0.10000000149011612,0.004223629366606474,0.0,0.0,0.0,0.0
Caltech101,11,8,1,1,0,0.10000000149011612,0.00627307640388608,0.0,0.0,0.0,0.0
Caltech101,11,9,1,1,0,0.10000000149011612,0.059485919773578644,0.0,0.0,0.0,0.0
Caltech101,12,0,1,1,0,0.10000000149011612,0.006643206812441349,0.0,0.0,0.0,0.0
Caltech101,12,1,1,1,0,0.10000000149011612,0.008932283148169518,0.0,0.0,0.0,0.0
Caltech101,12,2,1,1,0,0.10000000149011612,0.008842973038554192,0.0,0.0,0.0,0.0
Caltech101,12,3,1,1,0,0.10000000149011612,0.008577350527048111,0.0,0.0,0.0,0.0
Caltech101,12,4,1,1,0,0.10000000149011612,0.0038706695195287466,0.0,0.0,0.0,0.0
Caltech101,12,5,1,1,0,0.10000000149011612,0.005084944888949394,0.0,0.0,0.0,0.0
Caltech101,12,6,1,1,0,0.10000000149011612,0.006781392730772495,0.0,0.0,0.0,0.0
Caltech101,12,7,1,1,0,0.10000000149011612,0.005645120050758123,0.0,0.0,0.0,0.0
Caltech101,12,8,1,1,0,0.10000000149011612,0.004423313308507204,0.0,0.0,0.0,0.0
Caltech101,12,9,1,1,0,0.10000000149011612,0.011561463586986065,0.0,0.0,0.0,0.0
Caltech101,13,0,1,1,0,0.10000000149011612,0.004716177470982075,0.0,0.0,0.0,0.0
Caltech101,13,1,1,1,0,0.10000000149011612,0.00485699437558651,0.0,0.0,0.0,0.0
Caltech101,13,2,1,1,0,0.10000000149011612,0.009704641997814178,0.0,0.0,0.0,0.0
Caltech101,13,3,1,1,0,0.10000000149011612,0.005730723030865192,0.0,0.0,0.0,0.0
Caltech101,13,4,1,1,0,0.10000000149011612,0.003932362888008356,0.0,0.0,0.0,0.0
Caltech101,13,5,1,1,0,0.10000000149011612,0.003860524855554104,0.0,0.0,0.0,0.0
Caltech101,13,6,1,1,0,0.10000000149011612,0.0077817803248763084,0.0,0.0,0.0,0.0
Caltech101,13,7,1,1,0,0.10000000149011612,0.008875572122633457,0.0,0.0,0.0,0.0
Caltech101,13,8,1,1,0,0.10000000149011612,0.005277952179312706,0.0,0.0,0.0,0.0
Caltech101,13,9,1,1,0,0.10000000149011612,0.007426944095641375,0.0,0.0,0.0,0.0
Caltech101,14,0,1,1,0,0.10000000149011612,0.0062581137754023075,0.0,0.0,0.0,0.0
Caltech101,14,1,1,1,0,0.10000000149011612,0.006884434260427952,0.0,0.0,0.0,0.0
Caltech101,14,2,1,1,0,0.10000000149011612,0.007804352790117264,0.0,0.0,0.0,0.0
Caltech101,14,3,1,1,0,0.10000000149011612,0.00667845131829381,0.0,0.0,0.0,0.0
Caltech101,14,4,1,1,0,0.10000000149011612,0.003932783845812082,0.0,0.0,0.0,0.0
Caltech101,14,5,1,1,0,0.10000000149011612,0.004476550035178661,0.0,0.0,0.0,0.0
Caltech101,14,6,1,1,0,0.10000000149011612,0.007477042265236378,0.0,0.0,0.0,0.0
Caltech101,14,7,1,1,0,0.10000000149011612,0.004891573451459408,0.0,0.0,0.0,0.0
Caltech101,14,8,1,1,0,0.10000000149011612,0.004845157265663147,0.0,0.0,0.0,0.0
Caltech101,14,9,1,1,0,0.10000000149011612,0.0071603660471737385,0.0,0.0,0.0,0.0
Caltech101,15,0,1,1,0,0.10000000149011612,0.003963871393352747,0.0,0.0,0.0,0.0
Caltech101,15,1,1,1,0,0.10000000149011612,0.005288457963615656,0.0,0.0,0.0,0.0
Caltech101,15,2,1,1,0,0.10000000149011612,0.005657064728438854,0.0,0.0,0.0,0.0
Caltech101,15,3,1,1,0,0.10000000149011612,0.006618022453039885,0.0,0.0,0.0,0.0
Caltech101,15,4,1,1,0,0.10000000149011612,0.0034271979238837957,0.0,0.0,0.0,0.0
Caltech101,15,5,1,1,0,0.10000000149011612,0.003933790139853954,0.0,0.0,0.0,0.0
Caltech101,15,6,1,1,0,0.10000000149011612,0.004059949889779091,0.0,0.0,0.0,0.0
Caltech101,15,7,1,1,0,0.10000000149011612,0.005953158251941204,0.0,0.0,0.0,0.0
Caltech101,15,8,1,1,0,0.10000000149011612,0.003979850094765425,0.0,0.0,0.0,0.0
Caltech101,15,9,1,1,0,0.10000000149011612,0.00527240289375186,0.0,0.0,0.0,0.0
Caltech101,16,0,1,1,0,0.10000000149011612,0.004433755297213793,0.0,0.0,0.0,0.0
Caltech101,16,1,1,1,0,0.10000000149011612,0.006874102167785168,0.0,0.0,0.0,0.0
Caltech101,16,2,1,1,0,0.10000000149011612,0.006402512080967426,0.0,0.0,0.0,0.0
Caltech101,16,3,1,1,0,0.10000000149011612,0.006473487243056297,0.0,0.0,0.0,0.0
Caltech101,16,4,1,1,0,0.10000000149011612,0.0035539863165467978,0.0,0.0,0.0,0.0
Caltech101,16,5,1,1,0,0.10000000149011612,0.007225221488624811,0.0,0.0,0.0,0.0
Caltech101,16,6,1,1,0,0.10000000149011612,0.003900395706295967,0.0,0.0,0.0,0.0
Caltech101,16,7,1,1,0,0.10000000149011612,0.007939357310533524,0.0,0.0,0.0,0.0
Caltech101,16,8,1,1,0,0.10000000149011612,0.0030676808673888445,0.0,0.0,0.0,0.0
Caltech101,16,9,1,1,0,0.10000000149011612,0.0063102226704359055,0.0,0.0,0.0,0.0
Caltech101,17,0,1,1,0,0.10000000149011612,0.00538304029032588,0.0,0.0,0.0,0.0
Caltech101,17,1,1,1,0,0.10000000149011612,0.007347684819251299,0.0,0.0,0.0,0.0
Caltech101,17,2,1,1,0,0.10000000149011612,0.006537398789077997,0.0,0.0,0.0,0.0
Caltech101,17,3,1,1,0,0.10000000149011612,0.0074814376421272755,0.0,0.0,0.0,0.0
Caltech101,17,4,1,1,0,0.10000000149011612,0.005411951802670956,0.0,0.0,0.0,0.0
Caltech101,17,5,1,1,0,0.10000000149011612,0.00617719953879714,0.0,0.0,0.0,0.0
Caltech101,17,6,1,1,0,0.10000000149011612,0.0041673071682453156,0.0,0.0,0.0,0.0
Caltech101,17,7,1,1,0,0.10000000149011612,0.006156648974865675,0.0,0.0,0.0,0.0
Caltech101,17,8,1,1,0,0.10000000149011612,0.007425379008054733,0.0,0.0,0.0,0.0
Caltech101,17,9,1,1,0,0.10000000149011612,0.0071035632863640785,0.0,0.0,0.0,0.0
Caltech101,18,0,1,1,0,0.10000000149011612,0.006319499108940363,0.0,0.0,0.0,0.0
Caltech101,18,1,1,1,0,0.10000000149011612,0.005817474331706762,0.0,0.0,0.0,0.0
Caltech101,18,2,1,1,0,0.10000000149011612,0.004881338216364384,0.0,0.0,0.0,0.0
Caltech101,18,3,1,1,0,0.10000000149011612,0.009508946910500526,0.0,0.0,0.0,0.0
Caltech101,18,4,1,1,0,0.10000000149011612,0.004549731966108084,0.0,0.0,0.0,0.0
Caltech101,18,5,1,1,0,0.10000000149011612,0.005885935854166746,0.0,0.0,0.0,0.0
Caltech101,18,6,1,1,0,0.10000000149011612,0.0027294971514493227,0.0,0.0,0.0,0.0
Caltech101,18,7,1,1,0,0.10000000149011612,0.004804805852472782,0.0,0.0,0.0,0.0
Caltech101,18,8,1,1,0,0.10000000149011612,0.007348995190113783,0.0,0.0,0.0,0.0
Caltech101,18,9,1,1,0,0.10000000149011612,0.013148408383131027,0.0,0.0,0.0,0.0
Caltech101,19,0,1,1,0,0.10000000149011612,0.00845575612038374,0.0,0.0,0.0,0.0
Caltech101,19,1,1,1,0,0.10000000149011612,0.005631113424897194,0.0,0.0,0.0,0.0
Caltech101,19,2,1,1,0,0.10000000149011612,0.005293835885822773,0.0,0.0,0.0,0.0
Caltech101,19,3,1,1,0,0.10000000149011612,0.008490190841257572,0.0,0.0,0.0,0.0
Caltech101,19,4,1,1,0,0.10000000149011612,0.007240326143801212,0.0,0.0,0.0,0.0
Caltech101,19,5,1,1,0,0.10000000149011612,0.006719881668686867,0.0,0.0,0.0,0.0
Caltech101,19,6,1,1,0,0.10000000149011612,0.003668183460831642,0.0,0.0,0.0,0.0
Caltech101,19,7,1,1,0,0.10000000149011612,0.004640758968889713,0.0,0.0,0.0,0.0
Caltech101,19,8,1,1,0,0.10000000149011612,0.00410991907119751,0.0,0.0,0.0,0.0
Caltech101,19,9,1,1,0,0.10000000149011612,0.007803615648299456,0.0,0.0,0.0,0.0
Caltech101,20,0,1,1,0,0.10000000149011612,0.010665674693882465,0.0,0.0,0.0,0.0
Caltech101,20,1,1,1,0,0.10000000149011612,0.005958897061645985,0.0,0.0,0.0,0.0
Caltech101,20,2,1,1,0,0.10000000149011612,0.004969569854438305,0.0,0.0,0.0,0.0
Caltech101,20,3,1,1,0,0.10000000149011612,0.005854129791259766,0.0,0.0,0.0,0.0
Caltech101,20,4,1,1,0,0.10000000149011612,0.006979384925216436,0.0,0.0,0.0,0.0
Caltech101,20,5,1,1,0,0.10000000149011612,0.004997179377824068,0.0,0.0,0.0,0.0
Caltech101,20,6,1,1,0,0.10000000149011612,0.0043981121852993965,0.0,0.0,0.0,0.0
Caltech101,20,7,1,1,0,0.10000000149011612,0.005121167749166489,0.0,0.0,0.0,0.0
Caltech101,20,8,1,1,0,0.10000000149011612,0.005909586325287819,0.0,0.0,0.0,0.0
Caltech101,20,9,1,1,0,0.10000000149011612,0.004431959707289934,0.0,0.0,0.0,0.0
Caltech101,21,0,1,1,0,0.10000000149011612,0.0051226005889475346,0.0,0.0,0.0,0.0
Caltech101,21,1,1,1,0,0.10000000149011612,0.00525531405583024,0.0,0.0,0.0,0.0
Caltech101,21,2,1,1,0,0.10000000149011612,0.0036213677376508713,0.0,0.0,0.0,0.0
Caltech101,21,3,1,1,0,0.10000000149011612,0.00827367976307869,0.0,0.0,0.0,0.0
Caltech101,21,4,1,1,0,0.10000000149011612,0.004660421516746283,0.0,0.0,0.0,0.0
Caltech101,21,5,1,1,0,0.10000000149011612,0.004942661616951227,0.0,0.0,0.0,0.0
Caltech101,21,6,1,1,0,0.10000000149011612,0.006860549096018076,0.0,0.0,0.0,0.0
Caltech101,21,7,1,1,0,0.10000000149011612,0.006218749098479748,0.0,0.0,0.0,0.0
Caltech101,21,8,1,1,0,0.10000000149011612,0.013495946303009987,0.0,0.0,0.0,0.0
Caltech101,21,9,1,1,0,0.10000000149011612,0.0058675832115113735,0.0,0.0,0.0,0.0
Caltech101,22,0,1,1,0,0.10000000149011612,0.0062350379303097725,0.0,0.0,0.0,0.0
Caltech101,22,1,1,1,0,0.10000000149011612,0.0070390584878623486,0.0,0.0,0.0,0.0
Caltech101,22,2,1,1,0,0.10000000149011612,0.005468052811920643,0.0,0.0,0.0,0.0
Caltech101,22,3,1,1,0,0.10000000149011612,0.005969114135950804,0.0,0.0,0.0,0.0
Caltech101,22,4,1,1,0,0.10000000149011612,0.004097117111086845,0.0,0.0,0.0,0.0
Caltech101,22,5,1,1,0,0.10000000149011612,0.003560444340109825,0.0,0.0,0.0,0.0
Caltech101,22,6,1,1,0,0.10000000149011612,0.00398617796599865,0.0,0.0,0.0,0.0
Caltech101,22,7,1,1,0,0.10000000149011612,0.007066463585942984,0.0,0.0,0.0,0.0
Caltech101,22,8,1,1,0,0.10000000149011612,0.006641094107180834,0.0,0.0,0.0,0.0
Caltech101,22,9,1,1,0,0.10000000149011612,0.0038870421703904867,0.0,0.0,0.0,0.0
Caltech101,23,0,1,1,0,0.10000000149011612,0.004313730634748936,0.0,0.0,0.0,0.0
