round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,67.23716381418093,68.27688247759235,86.0635696821516,85.11652205438796,85.11652205438796,81.48148148148148,2.2629200413382464,67.23716381418093,0,86.0635696821516,0,18.86347966408357,23.37630803603679,42.24102321197279,968.427734375,0.01617919921875,0.04998779296875,0.0,0.03731447765603661,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
1,67.23716381418093,68.03019837093304,88.01955990220048,88.43947672446468,88.43947672446468,84.0909090909091,3.018032641069961,67.23716381418093,0,88.01955990220048,1,22.58503527904395,34.08262153400574,56.66890471696388,967.80615234375,0.0162835693359375,0.04998779296875,0.0,0.035014862511307004,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
2,66.99266503667482,67.58945262349583,89.3643031784841,90.17829501152268,90.17829501152268,87.37201365187714,2.2816048284341104,67.23716381418093,0,89.3643031784841,2,29.31378212000709,44.635363974026404,73.95416153501719,967.80615234375,0.016259307861328124,0.04998779296875,0.0,0.034829776901751756,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
3,67.23716381418093,67.96005246745379,89.73105134474328,89.64933042983387,89.64933042983387,88.05460750853243,1.2440774522599598,67.23716381418093,0,89.73105134474328,3,23.995296877925284,32.21384460409172,56.213070309953764,967.80615234375,0.016255340576171874,0.04998779296875,0.0,0.03468935547396541,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
4,67.11491442542787,67.9682405022837,89.48655256723717,90.23339399131898,90.23339399131898,87.03071672354949,2.2318110924222183,67.23716381418093,0,89.73105134474328,3,24.4173105659429,34.65324222808704,59.07514595997054,967.80615234375,0.016267852783203127,0.04998779296875,0.0,0.034559050593525174,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
5,67.23716381418093,68.28195752485372,90.2200488997555,91.50967933076463,91.50967933076463,87.71331058020478,3.4533267338829576,67.23716381418093,0,90.2200488997555,5,25.532203775946982,42.16659352299757,67.70116820093244,967.80615234375,0.0162744140625,0.04998779296875,0.0,0.034417036604136225,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
6,67.11491442542787,67.97331554954509,89.97555012224939,91.28253957514947,91.28253957514947,87.03071672354949,2.837602866798803,67.23716381418093,0,90.2200488997555,5,29.223121777991764,31.40363257494755,60.632767440984026,967.80615234375,0.016273345947265625,0.04998779296875,0.0,0.03428475169464946,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
7,67.11491442542787,67.90316964606585,91.0757946210269,92.3857833570578,92.3857833570578,87.37201365187714,3.200777896391658,67.23716381418093,0,91.0757946210269,7,23.226155576994643,39.65581096801907,62.88412151695229,967.80615234375,0.01624298095703125,0.04998779296875,0.0,0.03412850687280297,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
8,67.11491442542787,68.21999965620442,90.95354523227384,92.12989449091151,92.12989449091151,88.39590443686006,2.5402829058106744,67.23716381418093,0,91.0757946210269,7,33.45155188301578,60.41673086001538,93.87354779301677,967.80615234375,0.0162420654296875,0.04998779296875,0.0,0.03400431966409087,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
9,67.11491442542787,67.90316964606585,90.2200488997555,91.58275213184885,91.58275213184885,88.05460750853243,2.7846754348729728,67.23716381418093,0,91.0757946210269,7,45.91905606701039,63.210460507078096,109.13081169896759,967.80615234375,0.0162225341796875,0.04998779296875,0.0,0.033844797555357214,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
10,67.23716381418093,68.27688247759235,91.68704156479218,92.79131263504745,92.79131263504745,89.419795221843,2.7121058379458782,67.23716381418093,0,91.68704156479218,10,43.41050814290065,64.56629474402871,107.98206150589976,967.80615234375,0.01619873046875,0.04998779296875,0.0,0.03370503792539239,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
11,66.87041564792176,67.53256980210789,90.70904645476773,92.44659385776919,92.44659385776919,87.37201365187714,2.9889676405386347,67.23716381418093,0,91.68704156479218,10,41.43577160395216,68.69785063900054,110.13488755503204,967.80615234375,0.016204986572265625,0.04998779296875,0.0,0.03359416304156184,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
12,67.11491442542787,67.89809459880448,91.93154034229829,93.6166096689325,93.6166096689325,87.71331058020478,3.5639855782903886,67.23716381418093,0,91.93154034229829,12,41.287308000959456,56.90472600306384,98.19357631599996,967.80615234375,0.0162030029296875,0.049991798400878903,5.560518275160575e-07,0.033462362103164195,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
13,67.11491442542787,68.21999965620442,92.29828850855746,93.9787800942812,93.9787800942812,88.73720136518772,3.4125215440216947,67.23716381418093,0,92.29828850855746,13,39.05482865101658,65.17061736295,104.23686661501415,967.80615234375,0.016182861328125,0.049991455078125,0.0,0.03331009918823838,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
14,66.99266503667482,67.84121177741653,91.19804400977995,93.20580762270392,93.20580762270392,86.68941979522184,3.9508058581039895,67.23716381418093,0,92.29828850855746,13,41.83583485800773,69.68332535598893,111.52923150302377,967.80615234375,0.016156158447265624,0.04999326705932617,7.38712969905464e-08,0.03316774563863874,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
15,66.87041564792176,67.53256980210789,92.29828850855746,94.67596851296389,94.67596851296389,87.37201365187714,4.136841860619803,67.23716381418093,0,92.29828850855746,13,44.954698667046614,51.96390879503451,96.92151974106673,967.80615234375,0.016165771484375,0.04999496459960937,1.52587890625e-07,0.03306497130542994,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
16,67.11491442542787,67.89809459880448,92.1760391198044,93.9168222256319,93.9168222256319,88.73720136518772,3.4341832419020335,67.23716381418093,0,92.29828850855746,13,39.769374590949155,63.0868155839853,102.86092718003783,967.80615234375,0.01614715576171875,0.04999847412109375,0.0,0.03291850881651044,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
17,67.11491442542787,67.89809459880448,92.1760391198044,94.30468030860732,94.30468030860732,88.73720136518772,4.183647417456339,67.23716381418093,0,92.29828850855746,13,43.59821667405777,72.60873532807454,116.20816538191866,967.80615234375,0.0161395263671875,0.04999847412109375,0.0,0.03279500221833587,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
18,67.11491442542787,67.90316964606585,91.32029339853301,93.8643772258648,93.8643772258648,88.05460750853243,4.439809316919333,67.23716381418093,0,92.29828850855746,13,44.97167316591367,57.88315409596544,102.86137793108355,967.80615234375,0.016117706298828124,0.04999847412109375,0.0,0.03266300341114402,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
