idx,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49
0,96.49122807017544,97.74436090225564,97.99498746867168,98.99749373433583,98.49624060150376,98.49624060150376,98.99749373433583,97.99498746867168,98.99749373433583,99.49874686716792,97.24310776942356,99.49874686716792,98.7468671679198,99.49874686716792,99.74937343358395,99.24812030075188,99.74937343358395,99.49874686716792,99.24812030075188,99.49874686716792,99.24812030075188,99.24812030075188,99.24812030075188,99.24812030075188,99.74937343358395,99.74937343358395,99.24812030075188,99.49874686716792,99.24812030075188,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,99.49874686716792,99.74937343358395,99.74937343358395,99.49874686716792,99.49874686716792,99.74937343358395,99.49874686716792,99.49874686716792,98.99749373433583,99.74937343358395,99.49874686716792,98.99749373433583,99.49874686716792,99.24812030075188,99.24812030075188
1,90.72681704260651,95.23809523809524,97.74436090225564,98.7468671679198,98.7468671679198,99.24812030075188,99.24812030075188,98.7468671679198,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,98.49624060150376,99.49874686716792,99.74937343358395,99.49874686716792,99.74937343358395,99.74937343358395,99.74937343358395,99.24812030075188,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,99.49874686716792,99.74937343358395,99.74937343358395,99.74937343358395,100.0,99.49874686716792,99.74937343358395,99.74937343358395,100.0,100.0,99.74937343358395,100.0,100.0,99.74937343358395,100.0,100.0,100.0,100.0,99.74937343358395,99.74937343358395,100.0,99.74937343358395,99.49874686716792,99.74937343358395,99.74937343358395,100.0
2,97.68637532133675,98.7146529562982,98.20051413881748,98.7146529562982,99.22879177377892,99.48586118251929,99.48586118251929,99.48586118251929,98.7146529562982,99.48586118251929,99.74293059125964,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.74293059125964,99.22879177377892,99.48586118251929,99.48586118251929,99.22879177377892,99.48586118251929,99.48586118251929,99.48586118251929,98.7146529562982,99.22879177377892,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,98.7146529562982,98.45758354755785,99.22879177377892,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,99.48586118251929,98.97172236503856,99.48586118251929,99.22879177377892,99.22879177377892
3,89.4206549118388,91.68765743073048,94.7103274559194,94.96221662468514,94.96221662468514,95.46599496221663,96.22166246851386,94.96221662468514,96.22166246851386,95.71788413098237,94.45843828715365,95.46599496221663,95.21410579345088,94.96221662468514,96.4735516372796,96.72544080604534,94.96221662468514,95.46599496221663,96.22166246851386,94.96221662468514,97.22921914357683,96.72544080604534,96.72544080604534,95.96977329974811,96.72544080604534,96.4735516372796,96.22166246851386,94.45843828715365,96.4735516372796,95.71788413098237,96.4735516372796,96.22166246851386,96.4735516372796,96.4735516372796,93.70277078085643,94.45843828715365,96.22166246851386,96.22166246851386,96.72544080604534,96.22166246851386,96.72544080604534,95.71788413098237,96.22166246851386,95.71788413098237,95.46599496221663,95.21410579345088,95.96977329974811,93.95465994962217,95.96977329974811,94.45843828715365
4,71.50259067357513,81.0880829015544,94.55958549222798,88.34196891191709,96.11398963730569,96.89119170984456,97.66839378238342,97.66839378238342,98.18652849740933,96.11398963730569,99.22279792746114,98.18652849740933,98.18652849740933,97.15025906735751,98.18652849740933,99.48186528497409,97.66839378238342,99.48186528497409,97.92746113989638,99.74093264248705,98.44559585492227,99.48186528497409,99.22279792746114,99.74093264248705,98.18652849740933,99.74093264248705,99.22279792746114,100.0,99.22279792746114,97.40932642487047,100.0,97.66839378238342,99.74093264248705,99.48186528497409,100.0,99.22279792746114,100.0,99.74093264248705,99.74093264248705,99.22279792746114,100.0,98.70466321243524,100.0,98.44559585492227,100.0,100.0,100.0,98.70466321243524,99.48186528497409,99.74093264248705
5,89.22305764411027,96.99248120300751,98.7468671679198,98.7468671679198,99.24812030075188,99.24812030075188,98.99749373433583,99.49874686716792,99.74937343358395,98.7468671679198,99.49874686716792,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,99.24812030075188,99.24812030075188,99.74937343358395,99.74937343358395,99.74937343358395,99.49874686716792,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,100.0,99.49874686716792,100.0,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,99.74937343358395,99.49874686716792,99.74937343358395,99.49874686716792,99.74937343358395,99.49874686716792,99.49874686716792,99.74937343358395,100.0,99.74937343358395,99.74937343358395,99.49874686716792,99.49874686716792,99.74937343358395,99.49874686716792,99.74937343358395,99.74937343358395,99.74937343358395
6,81.75,96.0,98.0,99.0,99.5,100.0,99.75,100.0,100.0,100.0,99.75,100.0,100.0,100.0,99.75,100.0,100.0,100.0,99.75,99.75,99.75,99.75,100.0,100.0,99.75,99.75,100.0,99.75,100.0,99.75,100.0,99.75,99.75,98.0,100.0,99.75,100.0,100.0,100.0,100.0,99.75,99.25,100.0,99.25,99.75,99.75,100.0,100.0,100.0,100.0
7,92.25,99.25,100.0,100.0,100.0,99.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
8,55.75,95.25,97.25,98.5,98.25,98.25,99.5,99.5,99.5,99.5,99.5,99.5,99.75,99.75,99.75,99.75,99.5,99.75,99.75,99.75,99.5,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.5,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.5,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.5
9,99.0,93.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
