dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
Caltech101,0.3,15,8,0,0,1,,0.01000213623046875,8.0,0.125244140625,0.00023584802693221718,7.075440807966515e-05,0.12531489503307966,4.484411716461182,0.0003393623046576977,1.6748277630540542e-05,0.011005279379910119,2.2702797565078987e-05,2.498506300734574e-07
Caltech101,0.3,15,9,0,0,1,,0.01000213623046875,8.0,0.34033203125,0.0002354698663111776,7.064095989335328e-05,0.34040267220989334,10.761487007141113,0.0003390565689187497,-2.5647077563917264e-06,-0.0007028998272336108,9.451943825989667e-06,-6.643769684131323e-09
Caltech101,0.3,20,0,0,0,1,,0.01000213623046875,8.0,0.2178955078125,0.00023369253904093057,7.010776171227917e-05,0.2179656155742123,12.577878952026367,0.0003378592664375901,7.01251847203821e-05,0.016501779229195004,8.05841591558167e-06,1.329782004072621e-07
Caltech101,0.3,20,1,0,0,1,,0.01000213623046875,8.0,0.197509765625,0.00023527124722022563,7.058137416606768e-05,0.19758034699916607,9.433000564575195,0.0003389162302482873,1.824242644943297e-05,0.00570611310974273,1.077863489760686e-05,6.150410991360892e-08
Caltech101,0.3,20,2,0,0,1,,0.01000213623046875,8.0,0.298095703125,0.00023251782113220543,6.975534633966162e-05,0.2981654584713397,9.271503448486328,0.00033691799035295844,-1.8904755052062683e-05,-0.006051968915889035,1.0901726744477268e-05,-6.59769114082201e-08
Caltech101,0.3,20,3,0,0,1,,0.01000213623046875,8.0,0.410400390625,0.00023764200159348547,7.129260047804565e-05,0.41047168322547806,8.56877613067627,0.00034064246574416757,5.035335561842658e-06,0.001725086328777241,1.1926176873426267e-05,2.0573684685977538e-08
Caltech101,0.3,20,4,0,0,1,,0.01000213623046875,8.0,0.271728515625,0.00023621658328920603,7.086497498676181e-05,0.27179938059998676,15.58913803100586,0.00033969496143981814,5.94970588281285e-05,0.011235290076559204,6.537147097501417e-06,7.34467439274394e-08
Caltech101,0.3,20,5,0,0,1,,0.01000213623046875,8.0,0.07476806640625,0.0002374915493419394,7.124746480258182e-05,0.07483931387105258,6.120283603668213,0.0003405524475965649,3.3090051147155464e-05,0.0158760290601606,1.6692973870968886e-05,2.6501813840319085e-07
Caltech101,0.3,20,6,0,0,1,,0.01000213623046875,8.0,0.247314453125,0.00023381112259812653,7.014333677943795e-05,0.24738459646177943,9.536833763122559,0.00033786805579438806,3.8504949770867825e-06,0.0011949925997337412,1.0628309065242453e-05,1.270075068459061e-08
Caltech101,0.3,20,7,0,0,1,,0.01000213623046875,8.0,0.223876953125,0.0002342023071832955,7.026069215498865e-05,0.223947213817155,8.481629371643066,0.00033822792465798557,-4.11051805713214e-05,-0.014328733607203088,1.196331187691678e-05,-1.7141910900400165e-07
Caltech101,0.3,20,8,0,0,1,,0.01000213623046875,8.0,0.156982421875,0.00023590314958710223,7.077094487613067e-05,0.15705319281987612,6.386564254760742,0.0003394496161490679,-1.1931669178011362e-05,-0.00550374869377839,1.5945175024081773e-05,-8.77582362513499e-08
Caltech101,0.3,20,9,0,0,1,,0.01000213623046875,8.0,0.2044677734375,0.00023553104256279767,7.06593127688393e-05,0.20453843275026884,8.788631439208984,0.0003391328500583768,5.437013896880671e-07,0.00018241868930952577,1.1576302376682494e-05,2.111733907313895e-09
Caltech101,0.3,25,0,0,0,1,,0.01000213623046875,8.0,0.060272216796875,0.00023376157332677394,7.012847199803217e-05,0.060342345268873034,4.658986568450928,0.0003379250701982528,6.08369373367168e-06,0.0038641632979652695,2.175956499766455e-05,8.408251249708572e-08
Caltech101,0.3,25,1,0,0,1,,0.01000213623046875,8.0,0.0777587890625,0.00023498793598264456,7.049638079479336e-05,0.07782928544329479,4.9096808433532715,0.0003387673932593316,2.6383535441709682e-05,0.015862737127042743,2.0699964258443765e-05,3.2835809176834774e-07
Caltech101,0.3,25,2,0,0,1,,0.01000213623046875,8.0,0.31591796875,0.00023233084357343614,6.969925307203085e-05,0.31598766800307204,6.81603479385376,0.0003368074249010533,1.2696687008428853e-05,0.005530659962843225,1.4824194788649587e-05,8.19875806346974e-08
Caltech101,0.3,25,3,0,0,1,,0.01000213623046875,8.0,0.16796875,0.00023827230324968696,7.148169097490608e-05,0.1680402316909749,6.665630340576172,0.00034107957617379725,1.757398058543913e-05,0.007729888017248694,1.535096721899508e-05,1.1866125761149566e-07
Caltech101,0.3,25,4,0,0,1,,0.01000213623046875,8.0,0.2266845703125,0.0002359417121624574,7.078251364873722e-05,0.22675535282614873,6.969995021820068,0.0003394260420463979,-6.969836249481887e-06,-0.0029460827877072823,1.4609452703355671e-05,-4.3040657165377923e-08
Caltech101,0.3,25,5,0,0,1,,0.01000213623046875,8.0,0.0455322265625,0.00023786933161318302,7.13607994839549e-05,0.04560358736198396,2.8597235679626465,0.00034075594157911837,9.812293910727021e-07,0.0010069387547018752,3.574708535431249e-05,3.5995125647839474e-08
Caltech101,0.3,25,6,0,0,1,,0.01000213623046875,8.0,0.326904296875,0.0002336474135518074,7.009422406554221e-05,0.32697439109906556,11.284501075744629,0.00033776459167711437,-1.2858512491220608e-05,-0.0033736051327546636,8.97951773170786e-06,-3.029334711730147e-08
Caltech101,0.3,25,7,0,0,1,,0.01000213623046875,8.0,0.5546875,0.00023400623467750847,7.020187040325254e-05,0.5547577018704033,13.336621284484863,0.00033803030964918435,-3.156356979161501e-05,-0.00700139617855374,7.6038068961830535e-06,-5.3237264557209335e-08
Caltech101,0.3,25,8,0,0,1,,0.01000213623046875,8.0,0.2626953125,0.00023553334176540375,7.066000252962112e-05,0.26276597250252964,6.668125152587891,0.0003391579375602305,3.268951331847347e-05,0.014454488456372443,1.5258768985247053e-05,2.2055770025326063e-07
Caltech101,0.3,25,9,0,0,1,,0.01000213623046875,8.0,0.1358642578125,0.00023590007913298905,7.077002373989671e-05,0.1359350278362399,5.925743579864502,0.00033937746775336564,-2.6936966605717316e-05,-0.013394386549725119,1.7181512995592793e-05,-2.301358266865626e-07
Caltech101,0.3,30,0,0,0,1,,0.01000213623046875,8.0,0.0322265625,0.00023426707775797695,7.028012332739308e-05,0.032296842623327396,3.906888008117676,0.00033820662065409124,-1.7080947145586833e-06,-0.0012927033708075508,2.5970026779724716e-05,-3.357154118352618e-08
Caltech101,0.3,30,1,0,0,1,,0.01000213623046875,8.0,0.17919921875,0.000234950304729864,7.04850914189592e-05,0.17926970384141896,6.178525447845459,0.00033868089667521417,-2.8202875910210423e-06,-0.001347776425430618,1.644474395391196e-05,-2.2163838233920027e-08
Caltech101,0.3,30,2,0,0,1,,0.01000213623046875,8.0,0.30615234375,0.00023217839770950377,6.965351931285112e-05,0.3062219972693129,7.261289596557617,0.00033669377444311976,-2.6758772946777754e-05,-0.010945039930545346,1.3910494959574022e-05,-1.5225092284848012e-07
Caltech101,0.3,30,3,0,0,1,,0.01000213623046875,8.0,0.222900390625,0.00023853513994254172,7.156054198276252e-05,0.22297195116698276,5.675286769866943,0.00034127733670175076,-5.0003880460280925e-05,-0.02581715891324649,1.8040181080207784e-05,-4.657462220120008e-07
Caltech101,0.3,30,4,0,0,1,,0.01000213623046875,8.0,0.06842041015625,0.0002359158534090966,7.077475602272898e-05,0.06849118491227273,6.595870018005371,0.00033939917921088636,-8.992215043690521e-06,-0.004016833290979906,1.5436895130635297e-05,-6.200743429780824e-08
Caltech101,0.3,30,5,0,0,1,,0.01000213623046875,8.0,0.053741455078125,0.0002382269303780049,7.146807911340147e-05,0.0538129231572384,2.586179494857788,0.00034109235275536776,-5.516796136362245e-06,-0.006253977126267236,3.956713214609942e-05,-2.4745193967427523e-07
Caltech101,0.3,30,6,0,0,1,,0.01000213623046875,8.0,0.1024169921875,0.00023339831386692822,7.001949416007847e-05,0.10248701168166008,5.991374969482422,0.0003375933738425374,3.261233359808102e-05,0.01612357942803823,1.6903968232436207e-05,2.7255247457950835e-07
Caltech101,0.3,30,7,0,0,1,,0.01000213623046875,8.0,0.371826171875,0.00023356842575594783,7.007052772678435e-05,0.3718962424027268,8.414057731628418,0.0003376852546352893,-1.9333527234266512e-05,-0.006804457560008505,1.204003818630426e-05,-8.192592888843161e-08
Caltech101,0.3,30,8,0,0,1,,0.01000213623046875,8.0,0.3115234375,0.00023569204495288432,7.07076134858653e-05,0.3115941451134859,10.151449203491211,0.00033924871240742505,2.1538233340834267e-05,0.006254085637573462,1.002562409386986e-05,6.270111167139412e-08
Caltech101,0.3,30,9,0,0,1,,0.01000213623046875,8.0,0.1982421875,0.00023549208708573133,7.064762612571939e-05,0.1983128351261257,7.008967876434326,0.0003390816564206034,-4.6612374717369676e-05,-0.01961294738906787,1.4513477407734508e-05,-2.84652068950129e-07
Caltech101,0.3,35,0,0,0,1,,0.01000213623046875,8.0,0.2890625,0.00023435319599229842,7.030595879768953e-05,0.2891328059587977,10.281806945800781,0.0003382912545930594,-4.0032260585576296e-05,-0.011509326198140622,9.870577896753514e-06,-1.1360370081056417e-07
Caltech101,0.3,35,1,0,0,1,,0.01000213623046875,8.0,0.029296875,0.00023539565154351294,7.061869546305388e-05,0.029367493695463053,1.6725538969039917,0.00033902001450769603,-4.255779458617326e-06,-0.007505396728972416,6.080880534882167e-05,-4.5639420956276286e-07
Caltech101,0.3,35,2,0,0,1,,0.01000213623046875,8.0,0.211181640625,0.0002323147200513631,6.969441601540893e-05,0.2112513350410154,5.969855785369873,0.0003368098405189812,1.1407419151510112e-05,0.005673339689168463,1.6925526476418415e-05,9.602426116650612e-08
