dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
Office31,0.3,25,1,0,0,1,,0.01000213623046875,8.0,0.41943359375,0.00024074995599221438,7.222498679766431e-05,0.41950581873679765,3.8904218673706055,0.0003429183561820537,1.0075661521113943e-05,0.007552420080928683,2.644327796875136e-05,1.9971074368651226e-07
Office31,0.3,25,2,0,0,1,,0.01000213623046875,8.0,0.2841796875,0.0002355941105633974,7.067823316901922e-05,0.28425036573316903,7.315792560577393,0.0003391338395886123,5.701389454770833e-06,0.002297990338901964,1.3906921366909292e-05,3.1957970957911536e-08
Office31,0.3,25,3,0,0,1,,0.01000213623046875,8.0,0.1685791015625,0.00023581179266329855,7.074353779898956e-05,0.16864984510029898,3.4000706672668457,0.0003393004881218076,2.286595554323867e-05,0.019820605902730794,2.99376561247583e-05,5.933824842147866e-07
Office31,0.3,25,4,0,0,1,,0.01000213623046875,8.0,0.1627197265625,0.00023386316024698317,7.015894807409495e-05,0.1627898855105741,4.598288536071777,0.0003379051049705595,1.637682544242125e-06,0.001053995477828315,2.2045491642363397e-05,2.323584851251124e-08
Office31,0.3,25,5,0,0,1,,0.01000213623046875,8.0,0.490234375,0.00023212688392959535,6.96380651788786e-05,0.4903040130651789,7.1137919425964355,0.0003367351309861988,3.1119143386604264e-05,0.012990864304259124,1.4200659804365086e-05,1.844788446264878e-07
Office31,0.3,30,0,0,0,1,,0.01000213623046875,8.0,0.2255859375,0.00023365396191366017,7.009618857409804e-05,0.2256560336885741,3.9082729816436768,0.0003377645625732839,-5.948265425104182e-06,-0.0045060018564349515,2.592689130157531e-05,-1.1682662042500769e-07
Office31,0.3,30,1,0,0,1,,0.01000213623046875,8.0,0.70361328125,0.0002408966247458011,7.226898742374033e-05,0.7036855502374237,6.343821048736572,0.0003429663192946464,-4.874551450484432e-06,-0.0022404345548071966,1.621891522442442e-05,-3.633741812699517e-08
Office31,0.3,30,2,0,0,1,,0.01000213623046875,8.0,0.2293701171875,0.00023531675105914474,7.059502531774342e-05,0.22944071221281775,7.0519256591796875,0.00033894224907271564,2.555334140197374e-05,0.01069089994072258,1.4419135940469978e-05,1.5415353963575414e-07
Office31,0.3,30,3,0,0,1,,0.01000213623046875,8.0,0.047210693359375,0.0002357062476221472,7.071187428664416e-05,0.047281405233661644,2.052312135696411,0.0003391950740478933,-2.3340135157923214e-06,-0.0033528213721281557,4.958238098601345e-05,-1.6624086688975393e-07
Office31,0.3,30,4,0,0,1,,0.01000213623046875,8.0,0.1693115234375,0.00023396420874632895,7.018926262389868e-05,0.1693817127001239,3.3892345428466797,0.00033800906385295093,-2.0514584321063012e-05,-0.017907408913985737,2.991906221712392e-05,-5.357728819128124e-07
Office31,0.3,30,5,0,0,1,,0.01000213623046875,8.0,0.188720703125,0.00023194326786324382,6.958298035897315e-05,0.18879028610535897,3.974184989929199,0.0003365306183695793,4.483904376684222e-06,0.003352614968741997,2.5403745866557408e-05,8.516897871803488e-08
Office31,0.3,35,0,0,0,1,,0.01000213623046875,8.0,0.322265625,0.00023262508329935372,6.978752498980612e-05,0.3223354125249898,4.828505992889404,0.00033697779872454703,6.733473128406331e-06,0.00413832950390189,2.0936774183612096e-05,8.664327037383773e-08
Office31,0.3,35,1,0,0,1,,0.01000213623046875,8.0,0.330322265625,0.00024030728673096746,7.209218601929024e-05,0.3303943578110193,6.4626569747924805,0.00034250004682689905,2.644473352120258e-05,0.011947236330470543,1.5899035713767428e-05,1.8994953718481138e-07
Office31,0.3,35,2,0,0,1,,0.01000213623046875,8.0,0.1634521484375,0.00023557085660286248,7.067125698085874e-05,0.16352281969448085,3.5880000591278076,0.00033916611573658884,-1.0606918294797651e-05,-0.008716142539677042,2.835837041365106e-05,-2.47175598921507e-07
Office31,0.3,35,3,0,0,1,,0.01000213623046875,8.0,0.10546875,0.0002356517215957865,7.069551647873595e-05,0.10553944551647873,4.091231822967529,0.00033920296118594706,-2.872433469747193e-05,-0.020698375168611265,2.4872921594051376e-05,-5.148290630642021e-07
Office31,0.3,35,4,0,0,1,,0.01000213623046875,8.0,0.2261962890625,0.0002336901961825788,7.010705885477363e-05,0.22626639612135477,6.1793999671936035,0.00033779387013055384,-2.282101741002407e-05,-0.010932939166735777,1.639935294319083e-05,-1.7929312818765356e-07
