round,client_id,num_test_samples,global_acc,personalized_acc,global_macro_f1,personalized_macro_f1,gamma_mean,correction_ratio,seed,method_label
0,0,269,21.561338289962826,56.87732342007435,15.08266589000534,53.84000186343811,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,1,339,0.0,80.53097345132744,0.0,82.70304124486142,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,2,223,11.210762331838565,82.51121076233184,7.8125,76.49054566187824,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,3,211,29.38388625592417,84.83412322274881,13.242835595776775,86.00357920946155,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,4,178,17.97752808988764,76.40449438202248,14.711538461538462,85.48681016634539,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,5,262,17.17557251908397,87.40458015267176,22.78684437191169,85.73897071788537,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,6,223,12.10762331838565,61.88340807174888,12.612270714737509,68.82378555442608,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,7,234,26.923076923076923,63.24786324786325,25.759623749080635,72.62556420760936,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,8,205,9.268292682926829,77.07317073170732,7.2968490878938645,75.14727972412477,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
0,9,319,10.031347962382446,81.50470219435736,10.087719298245613,80.47646329023004,0.04998779296875,0.03792172728800306,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,0,269,21.561338289962826,63.56877323420074,15.08266589000534,59.39113418999003,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,1,339,0.0,95.87020648967551,0.0,97.21758330540686,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,2,223,10.762331838565023,87.89237668161435,7.619047619047619,83.76022724038818,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,3,211,29.38388625592417,94.31279620853081,13.242835595776775,94.74307842847169,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,4,178,17.415730337078653,95.50561797752809,14.485294117647058,97.8581869529421,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,5,262,16.793893129770993,95.41984732824427,22.38684437191169,96.8873312050128,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,6,223,12.10762331838565,78.47533632286995,12.307692307692308,85.84844829564295,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,7,234,26.923076923076923,86.75213675213675,25.759623749080635,85.43337173579107,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,8,205,9.268292682926829,87.8048780487805,7.2968490878938645,90.21538568352175,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
1,9,319,10.031347962382446,93.73040752351098,10.087719298245613,94.2955157026095,0.04998779296875,0.037570051264529135,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,0,269,21.189591078066915,71.00371747211896,14.984126984126982,67.97108103730858,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,1,339,0.0,96.7551622418879,0.0,97.59182912773419,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,2,223,11.210762331838565,92.82511210762331,7.8125,91.88846801346801,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,3,211,29.38388625592417,95.260663507109,13.242835595776775,95.43093111632437,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,4,178,17.97752808988764,96.62921348314607,14.711538461538462,98.1891891891892,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,5,262,17.17557251908397,98.09160305343511,22.78684437191169,98.62861776039281,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,6,223,12.10762331838565,86.99551569506727,12.468982630272954,93.13565914630317,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,7,234,26.495726495726494,94.44444444444444,25.597645914468526,94.80612683379472,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,8,205,9.268292682926829,93.17073170731707,7.2968490878938645,94.82467532467531,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
2,9,319,10.031347962382446,98.43260188087774,10.087719298245613,99.1119832548404,0.04998779296875,0.037525393434014974,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
3,0,269,21.189591078066915,86.98884758364312,14.984126984126982,87.09134925239323,0.04998779296875,0.03748654749463586,3,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)"
