round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,67.58753613877289,67.51512093605126,86.4760681015098,86.37377594071089,86.37377594071089,72.43589743589743,7.947123275557455,67.58753613877289,0,86.4760681015098,0,97.12495766102802,101.26683198905084,198.3972737659933,1414.06005859375,0.01628096980752105,0.04998779296875,0.0,0.0371151274369325,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
1,67.58753613877289,67.51135425503534,87.34339865081914,87.16226729605603,87.16226729605603,74.35897435897436,7.4400193592997645,67.58753613877289,0,87.34339865081914,1,96.39119110594038,98.62766168208327,195.02053180499934,1397.16748046875,0.016370704136981867,0.04998779296875,0.0,0.03562646758757107,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
2,67.65178284612914,67.60216958776189,88.11435913909412,87.89657541665014,87.89657541665014,75.85470085470085,7.245571148773546,67.65178284612914,2,88.11435913909412,2,116.94069890200626,183.28268377797212,300.2320499960333,1397.16748046875,0.016387267433917583,0.04998779296875,0.0,0.03528094774237568,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
3,67.58753613877289,67.48676119297264,87.72887889495664,87.52337828248301,87.52337828248301,74.57264957264957,7.533773850746638,67.65178284612914,2,88.11435913909412,2,146.82529069494922,167.68823659606278,314.5192018740345,1397.16748046875,0.016382405177299223,0.04998779296875,0.0,0.03495440873380152,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
4,67.619659492451,67.5739095384265,88.2107292001285,88.09946869504489,88.09946869504489,75.64102564102564,7.0263244745812345,67.65178284612914,2,88.2107292001285,4,148.67102157208137,163.90813513600733,312.58338757103775,1397.16748046875,0.01639220875161917,0.04998779296875,0.0,0.03466266398487004,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
5,67.42691937038227,67.34993968289524,88.4998393832316,88.46387233274521,88.46387233274521,75.42735042735043,7.042731525551725,67.65178284612914,2,88.4998393832316,5,147.72173582401592,167.21880774199963,314.94503047992475,1397.16748046875,0.016382088932966322,0.04998779296875,0.0,0.034358417229254014,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
6,67.55541278509476,67.46565722090048,88.69257950530036,88.53969123401862,88.53969123401862,76.92307692307692,6.764339042094643,67.65178284612914,2,88.69257950530036,6,149.07857808296103,172.448860893026,321.5303306640126,1397.16748046875,0.01638058677238504,0.04998779296875,0.0,0.034066242556729465,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
7,67.7481529071635,67.6858011912721,88.46771602955349,88.33792229341637,88.33792229341637,76.28205128205128,7.176164948743086,67.7481529071635,7,88.69257950530036,6,139.52041644707788,171.8407444700133,311.3721196280094,1397.16748046875,0.016376752309848606,0.049987684259760565,3.827528341479088e-08,0.033749059875317185,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
8,67.619659492451,67.54560874092931,88.40346932219724,88.24685824999867,88.24685824999867,76.92307692307692,6.833909930721655,67.7481529071635,7,88.69257950530036,6,137.99921557994094,179.8327503988985,317.8374847159721,1397.16748046875,0.016358133424749028,0.049987254365120526,5.3372094354898685e-08,0.03342094446093307,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
9,67.55541278509476,67.48365683084528,88.30709926116286,88.15930672313377,88.15930672313377,76.06837606837607,7.297703570068121,67.7481529071635,7,88.69257950530036,6,144.97238843492232,168.67730345996097,313.6570587720489,1397.16748046875,0.016354694267628724,0.04998779296875,0.0,0.033114849020355414,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
10,67.49116607773851,67.44069607004036,88.24285255380661,88.12946152832266,88.12946152832266,75.42735042735043,7.391098860426919,67.7481529071635,7,88.69257950530036,6,147.69518740091007,161.13681337609887,308.8343159380602,1397.16748046875,0.016341214352938796,0.04998651810878299,2.6146994851357087e-08,0.03282376704013718,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
11,67.55541278509476,67.48365683084528,88.69257950530036,88.48693310263982,88.48693310263982,77.77777777777777,6.816565661091947,67.7481529071635,7,88.69257950530036,6,147.40989943803288,178.29360507405363,325.7055512679508,1397.16748046875,0.0163471439341807,0.049983602731339054,0.0,0.032574835382981004,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
12,67.619659492451,67.57882130131578,88.69257950530036,88.53580660760876,88.53580660760876,76.7094017094017,6.885601574482302,67.7481529071635,7,88.69257950530036,6,164.85611873597372,276.78218042792287,441.64297397702467,1397.16748046875,0.016366948735528658,0.049983602731339054,0.0,0.032343105142791345,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
13,67.58753613877289,67.5411939780058,88.53196273690973,88.22327102674258,88.22327102674258,77.72277227722772,6.796071122691194,67.7481529071635,7,88.69257950530036,6,204.80223421391565,277.5472282700939,482.3599025979638,1397.16748046875,0.016358212485832253,0.049983602731339054,0.0,0.0320807932031587,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
14,67.68390619980725,67.61898336767153,88.69257950530036,88.45033129610617,88.45033129610617,77.35042735042735,6.822508758166854,67.7481529071635,7,88.69257950530036,6,206.25505076302215,263.7283845610218,469.9894535029307,1397.16748046875,0.016343862899226846,0.049983602731339054,0.0,0.031803332708312745,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
15,67.58753613877289,67.54348414175251,89.46353999357532,89.02743007653669,89.02743007653669,79.45544554455445,6.617641486521405,67.7481529071635,7,89.46353999357532,15,216.84746381791774,255.4370452350704,472.3003280920675,1397.16748046875,0.016312712832436044,0.049983602731339054,0.0,0.03152433055612244,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
16,67.619659492451,67.54069697804003,89.07805974943784,88.96351922948926,88.96351922948926,77.77777777777777,6.983752710662364,67.7481529071635,7,89.46353999357532,15,196.56760982610285,223.86160623293836,420.4462641950231,1397.16748046875,0.016286662205513277,0.049983602731339054,0.0,0.03126476706039411,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
17,67.619659492451,67.55544536291657,89.14230645679409,88.75545895864111,88.75545895864111,79.27350427350427,6.7283178296222514,67.7481529071635,7,89.46353999357532,15,189.12444938509725,225.4314163699746,414.55789897905197,1397.16748046875,0.01627500069573753,0.04998306412770958,3.0858519056104995e-08,0.031020217695770486,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
18,67.52328943141664,67.46735478569843,88.82107292001285,88.45390603909101,88.45390603909101,77.97029702970298,6.896872066660694,67.7481529071635,7,89.46353999357532,15,192.89445041294675,230.38662698399276,423.2830139059806,1397.16748046875,0.016256342280096342,0.049983602731339054,0.0,0.03076440342002273,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
19,67.58753613877289,67.54730976834988,89.52778670093157,89.47782986612822,89.47782986612822,78.63247863247864,6.612018081355402,67.7481529071635,7,89.52778670093157,19,193.52863054501358,232.18841088504996,425.7188584590331,1397.16748046875,0.016254681997348606,0.049983602731339054,0.0,0.030529030024464884,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
20,67.4590427240604,67.38300186348715,88.59620944426598,88.3487108538703,88.3487108538703,76.28205128205128,7.250751545292776,67.7481529071635,7,89.52778670093157,19,174.98191133490764,246.13757547398563,421.1231137950672,1397.16748046875,0.01620882656907788,0.04998668117226714,1.913764170739544e-08,0.030263358485822234,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",1
