dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
OxfordPets,0.3,20,2,0,0,1,,0.01000213623046875,8.0,0.13671875,0.0002352719020564109,7.058157061692327e-05,0.13678933157061693,6.105605602264404,0.0003389549965504557,-6.538351044582669e-06,-0.003159347860048897,1.6654613086604755e-05,-5.26177162405393e-08
OxfordPets,0.3,20,3,0,0,1,,0.01000213623046875,8.0,0.29345703125,0.00023415566829498857,7.024670048849657e-05,0.2935272779504885,10.009773254394531,0.0003380694251973182,1.3843051419826224e-05,0.004090738300526259,1.0132180318336296e-05,4.144809810830863e-08
OxfordPets,0.3,20,4,0,0,1,,0.01000213623046875,8.0,0.1781005859375,0.00023600862186867744,7.080258656060323e-05,0.17817138852406061,5.049686908721924,0.00033956029801629484,2.4853713966876967e-06,0.0014494723585769178,2.0173149592486535e-05,2.924042273680415e-08
OxfordPets,0.3,20,5,0,0,1,,0.01000213623046875,8.0,0.06854248046875,0.00023430604778695852,7.029181433608756e-05,0.06861277228308608,5.317616939544678,0.0003382186987437308,-4.328302566136699e-06,-0.0024065946579589622,1.908103023904316e-05,-4.592030546717401e-08
OxfordPets,0.3,20,6,0,0,1,,0.01000213623046875,8.0,0.01910400390625,0.00023342885833699256,7.002865750109777e-05,0.0191740325637511,1.1819180250167847,0.0003376167151145637,-2.173124812543392e-06,-0.0054459465360666495,8.569546482112839e-05,-4.6669292096885927e-07
OxfordPets,0.3,20,7,0,0,1,,0.01000213623046875,8.0,0.07421875,0.00023534864885732532,7.060459465719759e-05,0.0742893545946572,9.219938278198242,0.0003389643970876932,-2.4960543669294566e-05,-0.007986784049461515,1.1029284151148248e-05,-8.808851076356428e-08
OxfordPets,0.3,20,8,0,0,1,,0.01000213623046875,8.0,0.010162353515625,0.00023443522513844073,7.033056754153222e-05,0.010232684083166532,0.8355312347412109,0.0003383173607289791,1.8844787064153934e-06,0.006666597867166188,0.00012147386476821344,8.098174106448533e-07
OxfordPets,0.3,20,9,0,0,1,,0.01000213623046875,8.0,0.09857177734375,0.00023386049724649638,7.015814917394891e-05,0.09864193549292395,7.83591890335083,0.0003378524270374328,1.4886116332490928e-05,0.005622952730794292,1.2934759708637963e-05,7.27315424533349e-08
OxfordPets,0.3,25,0,0,0,1,,0.01000213623046875,8.0,0.06243896484375,0.0002350916329305619,7.052748987916857e-05,0.06250949233362917,4.976045608520508,0.0003388553159311414,-1.8246532818011474e-06,-0.0010821356303484602,2.042919273192651e-05,-2.2107157367587978e-08
OxfordPets,0.3,25,1,0,0,1,,0.01000213623046875,8.0,0.191162109375,0.00023499820963479578,7.049946289043874e-05,0.19123260883789045,7.247630596160889,0.0003388167533557862,9.653082997829188e-06,0.003931018736437139,1.4024587023042233e-05,5.513091438082965e-08
OxfordPets,0.3,25,2,0,0,1,,0.01000213623046875,8.0,0.15380859375,0.00023522874107584357,7.056862232275307e-05,0.15387916237232274,5.741516590118408,0.00033887536847032607,-3.628562990343198e-05,-0.018649536365853724,1.7706577860638646e-05,-3.302194678965696e-07
OxfordPets,0.3,25,3,0,0,1,,0.01000213623046875,8.0,0.112548828125,0.00023410021094605327,7.023006328381598e-05,0.11261905818828381,3.7092039585113525,0.00033801893005147576,2.8245158318895847e-06,0.00225279812348446,2.7338933137587133e-05,6.158909731955823e-08
OxfordPets,0.3,25,4,0,0,1,,0.01000213623046875,8.0,0.2135009765625,0.00023615031386725605,7.084509416017681e-05,0.21357182165666017,5.701791763305664,0.00033958733547478914,2.8685503821179736e-06,0.0014814931378789302,1.7867401138366942e-05,2.6470432191895572e-08
OxfordPets,0.3,25,5,0,0,1,,0.01000213623046875,8.0,0.03741455078125,0.00023437186609953642,7.031155982986092e-05,0.03748486234107986,6.383543968200684,0.0003382805734872818,-1.5019722923170775e-06,-0.000695541437634271,1.589777912578141e-05,-1.105756415346016e-08
OxfordPets,0.3,25,6,0,0,1,,0.01000213623046875,8.0,0.0285186767578125,0.00023335672449320555,7.000701734796166e-05,0.02858868377516046,3.2997381687164307,0.0003376249223947525,-2.320548446732573e-06,-0.002082939527704707,3.069561023921937e-05,-6.393709995169124e-08
OxfordPets,0.3,25,7,0,0,1,,0.01000213623046875,8.0,0.272705078125,0.00023544450232293457,7.063335069688036e-05,0.2727757114756969,8.31225872039795,0.0003390507190488279,-3.024403122253716e-05,-0.010731389439205074,1.2236772114062219e-05,-1.313175670814153e-07
OxfordPets,0.3,25,8,0,0,1,,0.01000213623046875,8.0,0.11846923828125,0.0002343639498576522,7.030918495729565e-05,0.11853954746620729,7.3892436027526855,0.0003382801660336554,-1.9488652469590306e-07,-7.796600683065954e-05,1.373402411205897e-05,-1.0707870181617352e-09
OxfordPets,0.3,25,9,0,0,1,,0.01000213623046875,8.0,0.000598907470703125,0.0002338553313165903,7.015659939497709e-05,0.000669064070098102,0.1715710610151291,0.0003378886613063514,3.6842948247794993e-07,0.006355309617957802,0.0005908140789685746,3.754806463157595e-06
OxfordPets,0.3,30,0,0,0,1,,0.01000213623046875,8.0,0.007110595703125,0.0002350473660044372,7.051420980133116e-05,0.0071811099129263315,0.7437565922737122,0.0003388600016478449,-2.9916973289800808e-06,-0.011870431746995177,0.00013668181438693765,-1.6224721551724866e-06
OxfordPets,0.3,30,1,0,0,1,,0.01000213623046875,8.0,0.0869140625,0.00023492505715694278,7.047751714708283e-05,0.08698454001714709,5.44950008392334,0.0003387346223462373,3.0698640330228955e-05,0.01663040739520945,1.864765302117244e-05,3.1011806687465305e-07
OxfordPets,0.3,30,2,0,0,1,,0.01000213623046875,8.0,0.1900634765625,0.0002353398158447817,7.060194475343451e-05,0.19013407850725345,7.532814979553223,0.0003389850025996566,-7.0144396886462346e-06,-0.0027469781202818866,1.3500331689537277e-05,-3.708511578223455e-08
OxfordPets,0.3,30,3,0,0,1,,0.01000213623046875,8.0,0.12384033203125,0.0002342042571399361,7.026127714198083e-05,0.12391059330839198,3.914533853530884,0.0003381056885700673,4.145545972278342e-06,0.003132197973845448,2.591156708978351e-05,8.11601579991169e-08
OxfordPets,0.3,30,4,0,0,1,,0.01000213623046875,8.0,0.273681640625,0.00023614554083906114,7.084366225171833e-05,0.27375248428725174,9.487160682678223,0.0003396224055904895,-2.276809755130671e-05,-0.0070663338733236315,1.0739432490393272e-05,-7.588841561069831e-08
OxfordPets,0.3,30,5,0,0,1,,0.01000213623046875,8.0,0.256103515625,0.0002344529639231041,7.033588917693123e-05,0.25617385151417693,32.67707824707031,0.0003383859293535352,8.15180319477804e-05,0.007372218050309164,3.1066357291340425e-06,2.2902796000129293e-08
OxfordPets,0.3,30,6,0,0,1,,0.01000213623046875,8.0,0.1324462890625,0.0002334726304979995,7.004178914939984e-05,0.1325163308516494,6.3877177238464355,0.0003376219538040459,1.676489773672074e-05,0.007773641593108999,1.585645930518781e-05,1.2326243163141948e-07
OxfordPets,0.3,30,7,0,0,1,,0.01000213623046875,8.0,0.0235137939453125,0.00023557653184980154,7.067295955494046e-05,0.02358446690486744,1.8273096084594727,0.00033914149389602244,1.016574606182985e-05,0.016403865113225603,5.567882295246386e-05,9.133479028494289e-07
OxfordPets,0.3,30,8,0,0,1,,0.01000213623046875,8.0,0.104248046875,0.00023445673286914825,7.033701986074448e-05,0.10431838389486074,7.369454860687256,0.000338362151524052,2.6232926757074893e-05,0.01052033587976866,1.377424075133495e-05,1.449096392509716e-07
OxfordPets,0.3,30,9,0,0,1,,0.01000213623046875,8.0,0.049560546875,0.00023383236839435995,7.014971051830798e-05,0.04963069658551831,4.47857141494751,0.000337916542775929,2.5640774765633978e-05,0.016942683045142588,2.2635557958149517e-05,3.8350708428835917e-07
OxfordPets,0.3,35,0,0,0,1,,0.01000213623046875,8.0,0.05364990234375,0.00023505381250288337,7.051614375086501e-05,0.053720418487500865,4.247143268585205,0.00033883308060467243,5.763104582001688e-06,0.0040047350133433635,2.3933716795769664e-05,9.584819371808432e-08
OxfordPets,0.3,35,1,0,0,1,,0.01000213623046875,8.0,0.0714111328125,0.00023499327653553337,7.049798296066001e-05,0.07148163079546066,5.21869421005249,0.00033876218367367983,-3.059210484934738e-07,-0.00017304242198724844,1.9473962453351386e-05,-3.3698216305233045e-09
OxfordPets,0.3,35,2,0,0,1,,0.01000213623046875,8.0,0.1163330078125,0.00023530916951131076,7.059275085339322e-05,0.11640360056335339,3.4460525512695312,0.0003389640187378973,1.4967140486987773e-06,0.0012813369164470572,2.950889578972822e-05,3.781083757134555e-08
OxfordPets,0.3,35,3,0,0,1,,0.01000213623046875,8.0,0.093017578125,0.00023422014783136547,7.026604434940964e-05,0.09308784416934941,6.653776168823242,0.0003381673013791442,-4.8415495257359e-06,-0.0021517141682135996,1.524700979408961e-05,-3.280720701141872e-08
OxfordPets,0.3,35,4,0,0,1,,0.01000213623046875,8.0,0.06500244140625,0.0002360995567869395,7.082986703608184e-05,0.06507327127328608,3.891996145248413,0.00033951509976759553,-8.459892342216335e-06,-0.006402260491906597,2.6170254576074727e-05,-1.6754878706237027e-07
OxfordPets,0.3,35,5,0,0,1,,0.01000213623046875,8.0,0.428955078125,0.00023518732632510364,7.055619789753109e-05,0.42902563432289753,8.083822250366211,0.00033889562473632395,-3.090296740992926e-05,-0.011280217308105196,1.2576808874821418e-05,-1.4186913720229215e-07
OxfordPets,0.3,35,6,0,0,1,,0.01000213623046875,8.0,0.067138671875,0.0002332191652385518,6.996574957156554e-05,0.06720863762457156,4.104054927825928,0.0003374294610694051,5.056037480244413e-06,0.0036510192387950884,2.466556615372143e-05,9.005445662805581e-08
OxfordPets,0.3,35,7,0,0,1,,0.01000213623046875,8.0,0.043609619140625,0.00023548056196887046,7.064416859066114e-05,0.043680263309215664,5.78598690032959,0.0003391296195331961,-7.666548299312126e-06,-0.003907119614610908,1.7583670273112066e-05,-6.87015030559492e-08
OxfordPets,0.3,35,8,0,0,1,,0.01000213623046875,8.0,0.0540771484375,0.0002343604137422517,7.030812412267551e-05,0.054147456561622676,5.542503356933594,0.0003383060684427619,2.216971552115865e-05,0.011823454030299576,1.8311548770799644e-05,2.1650575523063622e-07
OxfordPets,0.3,35,9,0,0,1,,0.01000213623046875,8.0,0.111328125,0.00023377884645015,7.0133653935045e-05,0.11139825865393505,5.685222625732422,0.00033783249091356993,5.086536475573666e-06,0.002648337144717559,1.782687397593271e-05,4.721157254924924e-08
OxfordPets,0.3,40,0,0,0,1,,0.01000213623046875,8.0,0.028656005859375,0.00023504332057200372,7.051299617160112e-05,0.028726518855546602,2.8017871379852295,0.0003388308978173882,-1.3667369785252959e-05,-0.014396827485055006,3.628015417983407e-05,-5.223191214085847e-07
OxfordPets,0.3,40,1,0,0,1,,0.01000213623046875,8.0,0.0977783203125,0.00023498809605371207,7.049642881611362e-05,0.09784881674131611,5.018115520477295,0.0003387944889254868,-7.366716090473346e-07,-0.0004333082325585546,2.0254285949152187e-05,-8.776348851526325e-09
OxfordPets,0.3,40,2,0,0,1,,0.01000213623046875,8.0,0.1702880859375,0.00023511108884122223,7.053332665236667e-05,0.17035861926415236,14.794432640075684,0.0003388715267647058,-5.5633936426602304e-05,-0.011097020687276122,6.87160234546749e-06,-7.625431339760274e-08
OxfordPets,0.3,40,3,0,0,1,,0.01000213623046875,8.0,0.1346435546875,0.0002341779909329489,7.025339727988467e-05,0.1347138080847799,5.430171489715576,0.0003380863054189831,-1.8887749320128933e-05,-0.01028819258301193,1.8678211510957047e-05,-1.9216503723565788e-07
OxfordPets,0.3,40,4,0,0,1,,0.01000213623046875,8.0,0.18701171875,0.00023622976732440293,7.086893019732088e-05,0.1870825876801973,10.577661514282227,0.0003395942330826074,-3.929886588593945e-06,-0.001094032050739533,9.631454909690006e-06,-1.053712036938781e-08
OxfordPets,0.3,40,5,0,0,1,,0.01000213623046875,8.0,0.43798828125,0.00023550256446469575,7.065076933940872e-05,0.43805893201933943,7.1696696281433105,0.00033913037623278797,-2.3735030481475405e-05,-0.009761666307995907,1.4190209332723327e-05,-1.385200884036411e-07
OxfordPets,0.3,40,6,0,0,1,,0.01000213623046875,8.0,0.0224609375,0.00023317753220908344,6.995325966272502e-05,0.022530890759662726,2.277796506881714,0.0003374388616066426,8.278714631160256e-06,0.010770922281709677,4.444280170599335e-05,4.786899637796004e-07
