idx,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24
10,94.5945945945946,93.24324324324324,94.5945945945946,91.89189189189189,93.24324324324324,93.24324324324324,94.5945945945946,93.24324324324324,93.24324324324324,95.94594594594595,94.5945945945946,94.5945945945946,89.1891891891892,94.5945945945946,93.24324324324324,94.5945945945946,93.24324324324324,95.94594594594595,93.24324324324324,91.89189189189189,93.24324324324324,94.5945945945946,93.24324324324324,94.5945945945946,93.24324324324324
11,92.43697478991596,93.27731092436974,94.95798319327731,94.95798319327731,94.95798319327731,94.11764705882354,93.27731092436974,94.11764705882354,95.7983193277311,94.11764705882354,95.7983193277311,94.95798319327731,94.11764705882354,96.63865546218487,94.11764705882354,96.63865546218487,95.7983193277311,97.47899159663865,96.63865546218487,94.95798319327731,94.11764705882354,96.63865546218487,96.63865546218487,96.63865546218487,97.47899159663865
12,91.58878504672897,91.58878504672897,92.5233644859813,90.65420560747664,91.58878504672897,93.45794392523365,92.5233644859813,92.5233644859813,92.5233644859813,92.5233644859813,94.39252336448598,94.39252336448598,93.45794392523365,92.5233644859813,94.39252336448598,92.5233644859813,93.45794392523365,91.58878504672897,94.39252336448598,92.5233644859813,92.5233644859813,93.45794392523365,91.58878504672897,93.45794392523365,91.58878504672897
13,96.09375,96.09375,95.3125,96.09375,94.53125,96.875,95.3125,96.875,94.53125,93.75,96.09375,95.3125,94.53125,96.09375,95.3125,94.53125,95.3125,96.09375,95.3125,96.09375,96.875,96.09375,94.53125,96.875,96.875
14,92.07920792079207,93.06930693069307,93.06930693069307,93.06930693069307,92.07920792079207,95.04950495049505,94.05940594059406,95.04950495049505,94.05940594059406,93.06930693069307,94.05940594059406,93.06930693069307,94.05940594059406,94.05940594059406,94.05940594059406,94.05940594059406,94.05940594059406,94.05940594059406,95.04950495049505,94.05940594059406,94.05940594059406,96.03960396039604,94.05940594059406,94.05940594059406,95.04950495049505
15,92.45283018867924,100.0,98.11320754716981,100.0,98.11320754716981,100.0,96.22641509433963,94.33962264150944,98.11320754716981,96.22641509433963,96.22641509433963,96.22641509433963,96.22641509433963,96.22641509433963,96.22641509433963,96.22641509433963,98.11320754716981,96.22641509433963,98.11320754716981,96.22641509433963,96.22641509433963,96.22641509433963,96.22641509433963,96.22641509433963,96.22641509433963
16,84.94623655913979,88.17204301075269,88.17204301075269,88.17204301075269,89.24731182795699,87.09677419354838,89.24731182795699,88.17204301075269,88.17204301075269,89.24731182795699,90.3225806451613,90.3225806451613,90.3225806451613,91.39784946236558,88.17204301075269,89.24731182795699,88.17204301075269,90.3225806451613,88.17204301075269,91.39784946236558,89.24731182795699,91.39784946236558,87.09677419354838,92.47311827956989,89.24731182795699
17,93.37349397590361,92.7710843373494,93.97590361445783,96.3855421686747,94.57831325301204,96.3855421686747,95.78313253012048,97.59036144578313,96.98795180722891,95.78313253012048,97.59036144578313,95.78313253012048,97.59036144578313,95.78313253012048,96.3855421686747,95.78313253012048,96.3855421686747,96.98795180722891,96.3855421686747,95.18072289156626,95.78313253012048,97.59036144578313,95.18072289156626,95.78313253012048,95.78313253012048
18,90.19607843137256,93.13725490196079,91.17647058823529,92.15686274509804,94.11764705882354,92.15686274509804,93.13725490196079,91.17647058823529,93.13725490196079,93.13725490196079,93.13725490196079,94.11764705882354,93.13725490196079,94.11764705882354,93.13725490196079,93.13725490196079,94.11764705882354,93.13725490196079,94.11764705882354,93.13725490196079,93.13725490196079,93.13725490196079,93.13725490196079,93.13725490196079,93.13725490196079
19,91.30434782608695,92.3913043478261,92.3913043478261,91.30434782608695,92.3913043478261,91.30434782608695,93.47826086956522,93.47826086956522,93.47826086956522,92.3913043478261,92.3913043478261,93.47826086956522,92.3913043478261,92.3913043478261,93.47826086956522,93.47826086956522,92.3913043478261,92.3913043478261,93.47826086956522,93.47826086956522,93.47826086956522,93.47826086956522,93.47826086956522,91.30434782608695,93.47826086956522
20,93.87755102040816,94.89795918367346,96.93877551020408,93.87755102040816,93.87755102040816,94.89795918367346,95.91836734693878,95.91836734693878,93.87755102040816,94.89795918367346,94.89795918367346,94.89795918367346,95.91836734693878,95.91836734693878,94.89795918367346,95.91836734693878,94.89795918367346,94.89795918367346,93.87755102040816,95.91836734693878,95.91836734693878,95.91836734693878,94.89795918367346,95.91836734693878,95.91836734693878
21,90.3225806451613,94.6236559139785,89.24731182795699,92.47311827956989,91.39784946236558,91.39784946236558,92.47311827956989,92.47311827956989,91.39784946236558,91.39784946236558,92.47311827956989,91.39784946236558,92.47311827956989,93.54838709677419,91.39784946236558,92.47311827956989,91.39784946236558,90.3225806451613,92.47311827956989,89.24731182795699,92.47311827956989,90.3225806451613,89.24731182795699,86.02150537634408,90.3225806451613
22,90.2439024390244,92.6829268292683,90.2439024390244,92.6829268292683,90.2439024390244,95.1219512195122,92.6829268292683,92.6829268292683,92.6829268292683,92.6829268292683,92.6829268292683,92.6829268292683,92.6829268292683,95.1219512195122,90.2439024390244,95.1219512195122,92.6829268292683,90.2439024390244,95.1219512195122,90.2439024390244,92.6829268292683,92.6829268292683,92.6829268292683,92.6829268292683,92.6829268292683
23,95.13513513513513,94.05405405405405,94.5945945945946,95.13513513513513,94.05405405405405,94.05405405405405,94.5945945945946,95.13513513513513,95.67567567567568,92.43243243243244,95.13513513513513,94.5945945945946,96.21621621621621,95.13513513513513,95.67567567567568,92.97297297297297,96.21621621621621,95.13513513513513,93.51351351351352,95.13513513513513,94.05405405405405,94.05405405405405,94.05405405405405,93.51351351351352,92.97297297297297
24,98.03921568627452,99.01960784313725,98.03921568627452,98.03921568627452,99.01960784313725,98.03921568627452,97.05882352941177,98.03921568627452,98.03921568627452,98.03921568627452,97.05882352941177,97.05882352941177,97.05882352941177,98.03921568627452,97.05882352941177,98.03921568627452,98.03921568627452,98.03921568627452,98.03921568627452,96.07843137254902,98.03921568627452,98.03921568627452,98.03921568627452,98.03921568627452,96.07843137254902
25,89.2156862745098,84.31372549019608,87.25490196078431,88.23529411764706,87.25490196078431,88.23529411764706,90.19607843137256,89.2156862745098,89.2156862745098,87.25490196078431,89.2156862745098,87.25490196078431,85.29411764705883,86.27450980392157,88.23529411764706,86.27450980392157,86.27450980392157,86.27450980392157,88.23529411764706,86.27450980392157,87.25490196078431,86.27450980392157,85.29411764705883,88.23529411764706,82.3529411764706
26,98.0,97.0,94.0,99.0,98.0,99.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,96.0,98.0,97.0,98.0,98.0,98.0,99.0,99.0,97.0,99.0,98.0,99.0
27,91.48936170212765,91.48936170212765,91.48936170212765,91.48936170212765,92.19858156028369,92.19858156028369,92.19858156028369,92.19858156028369,92.90780141843972,92.19858156028369,93.61702127659575,93.61702127659575,92.90780141843972,92.90780141843972,92.19858156028369,92.90780141843972,92.90780141843972,92.90780141843972,92.90780141843972,91.48936170212765,92.90780141843972,92.90780141843972,90.78014184397163,90.78014184397163,93.61702127659575
28,90.1639344262295,95.08196721311475,86.88524590163935,91.80327868852459,90.1639344262295,91.80327868852459,93.44262295081967,90.1639344262295,90.1639344262295,93.44262295081967,91.80327868852459,90.1639344262295,93.44262295081967,95.08196721311475,95.08196721311475,95.08196721311475,93.44262295081967,93.44262295081967,93.44262295081967,93.44262295081967,90.1639344262295,93.44262295081967,91.80327868852459,90.1639344262295,91.80327868852459
29,96.42857142857143,99.10714285714286,95.53571428571429,97.32142857142857,96.42857142857143,96.42857142857143,97.32142857142857,96.42857142857143,96.42857142857143,97.32142857142857,97.32142857142857,96.42857142857143,97.32142857142857,96.42857142857143,97.32142857142857,98.21428571428571,97.32142857142857,98.21428571428571,96.42857142857143,98.21428571428571,98.21428571428571,96.42857142857143,97.32142857142857,97.32142857142857,98.21428571428571
30,94.16666666666667,94.16666666666667,95.0,94.16666666666667,94.16666666666667,95.0,93.33333333333333,93.33333333333333,94.16666666666667,94.16666666666667,94.16666666666667,94.16666666666667,92.5,93.33333333333333,92.5,94.16666666666667,93.33333333333333,94.16666666666667,93.33333333333333,93.33333333333333,94.16666666666667,94.16666666666667,93.33333333333333,93.33333333333333,95.0
31,96.96969696969697,96.96969696969697,96.96969696969697,95.95959595959596,96.96969696969697,97.97979797979798,96.96969696969697,96.96969696969697,96.96969696969697,96.96969696969697,94.94949494949495,96.96969696969697,96.96969696969697,95.95959595959596,95.95959595959596,95.95959595959596,96.96969696969697,96.96969696969697,95.95959595959596,95.95959595959596,96.96969696969697,96.96969696969697,96.96969696969697,96.96969696969697,95.95959595959596
32,96.11650485436893,96.11650485436893,97.0873786407767,96.11650485436893,96.11650485436893,97.0873786407767,96.11650485436893,97.0873786407767,97.0873786407767,95.14563106796116,96.11650485436893,95.14563106796116,97.0873786407767,96.11650485436893,96.11650485436893,96.11650485436893,96.11650485436893,96.11650485436893,96.11650485436893,95.14563106796116,97.0873786407767,96.11650485436893,97.0873786407767,96.11650485436893,96.11650485436893
33,96.46017699115045,96.46017699115045,95.57522123893806,96.46017699115045,96.46017699115045,96.46017699115045,96.46017699115045,95.57522123893806,96.46017699115045,95.57522123893806,96.46017699115045,96.46017699115045,96.46017699115045,95.57522123893806,96.46017699115045,95.57522123893806,96.46017699115045,96.46017699115045,95.57522123893806,96.46017699115045,96.46017699115045,93.80530973451327,96.46017699115045,96.46017699115045,94.69026548672566
34,93.02325581395348,95.34883720930233,94.18604651162791,95.34883720930233,94.18604651162791,95.34883720930233,94.18604651162791,95.34883720930233,94.18604651162791,94.18604651162791,95.34883720930233,94.18604651162791,94.18604651162791,94.18604651162791,95.34883720930233,94.18604651162791,95.34883720930233,94.18604651162791,95.34883720930233,94.18604651162791,95.34883720930233,95.34883720930233,95.34883720930233,94.18604651162791,95.34883720930233
35,95.26315789473684,96.3157894736842,95.26315789473684,94.73684210526316,94.21052631578948,94.73684210526316,95.26315789473684,96.3157894736842,96.3157894736842,95.26315789473684,95.26315789473684,96.3157894736842,96.3157894736842,96.3157894736842,94.73684210526316,95.26315789473684,95.78947368421052,95.26315789473684,94.73684210526316,95.78947368421052,95.26315789473684,95.78947368421052,95.78947368421052,94.73684210526316,95.26315789473684
36,87.62886597938144,88.65979381443299,89.69072164948453,87.62886597938144,87.62886597938144,89.69072164948453,88.65979381443299,89.69072164948453,86.5979381443299,87.62886597938144,87.62886597938144,87.62886597938144,88.65979381443299,87.62886597938144,87.62886597938144,86.5979381443299,88.65979381443299,89.69072164948453,89.69072164948453,89.69072164948453,88.65979381443299,89.69072164948453,88.65979381443299,88.65979381443299,88.65979381443299
37,93.18181818181819,89.77272727272727,93.18181818181819,93.18181818181819,90.9090909090909,93.18181818181819,90.9090909090909,92.04545454545455,90.9090909090909,90.9090909090909,90.9090909090909,89.77272727272727,89.77272727272727,89.77272727272727,89.77272727272727,92.04545454545455,89.77272727272727,89.77272727272727,89.77272727272727,92.04545454545455,89.77272727272727,90.9090909090909,89.77272727272727,89.77272727272727,90.9090909090909
38,94.28571428571429,92.85714285714286,94.28571428571429,95.71428571428571,92.85714285714286,95.71428571428571,94.28571428571429,95.71428571428571,95.71428571428571,95.71428571428571,92.85714285714286,95.71428571428571,97.14285714285714,97.14285714285714,94.28571428571429,97.14285714285714,94.28571428571429,97.14285714285714,95.71428571428571,95.71428571428571,95.71428571428571,95.71428571428571,95.71428571428571,95.71428571428571,94.28571428571429
39,89.77272727272727,90.9090909090909,93.18181818181819,95.45454545454545,93.18181818181819,92.04545454545455,93.18181818181819,92.04545454545455,90.9090909090909,93.18181818181819,94.31818181818181,94.31818181818181,92.04545454545455,92.04545454545455,92.04545454545455,93.18181818181819,90.9090909090909,93.18181818181819,92.04545454545455,93.18181818181819,92.04545454545455,92.04545454545455,92.04545454545455,95.45454545454545,89.77272727272727
40,92.3076923076923,92.3076923076923,92.3076923076923,93.16239316239316,92.3076923076923,94.01709401709402,93.16239316239316,93.16239316239316,94.01709401709402,94.01709401709402,93.16239316239316,93.16239316239316,91.45299145299145,92.3076923076923,93.16239316239316,93.16239316239316,93.16239316239316,92.3076923076923,93.16239316239316,93.16239316239316,93.16239316239316,93.16239316239316,93.16239316239316,94.01709401709402,92.3076923076923
41,91.869918699187,93.4959349593496,93.4959349593496,94.3089430894309,95.1219512195122,94.3089430894309,94.3089430894309,94.3089430894309,96.7479674796748,95.1219512195122,96.7479674796748,95.1219512195122,95.9349593495935,96.7479674796748,95.9349593495935,95.9349593495935,95.1219512195122,95.9349593495935,95.9349593495935,95.9349593495935,96.7479674796748,96.7479674796748,96.7479674796748,96.7479674796748,95.9349593495935
42,90.35087719298245,90.35087719298245,90.35087719298245,91.2280701754386,88.59649122807018,89.47368421052632,92.10526315789474,92.10526315789474,92.10526315789474,90.35087719298245,92.10526315789474,92.10526315789474,92.10526315789474,92.10526315789474,92.98245614035088,92.98245614035088,91.2280701754386,92.10526315789474,93.85964912280701,93.85964912280701,95.6140350877193,92.98245614035088,94.73684210526316,92.10526315789474,92.10526315789474
43,94.79166666666667,95.83333333333333,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,96.875,97.91666666666667,97.91666666666667,97.91666666666667,97.91666666666667,96.875,96.875,97.91666666666667,97.91666666666667,97.91666666666667,96.875,97.91666666666667
44,95.32710280373831,95.32710280373831,93.45794392523365,95.32710280373831,94.39252336448598,95.32710280373831,95.32710280373831,95.32710280373831,94.39252336448598,94.39252336448598,95.32710280373831,94.39252336448598,95.32710280373831,94.39252336448598,94.39252336448598,95.32710280373831,95.32710280373831,95.32710280373831,94.39252336448598,94.39252336448598,93.45794392523365,94.39252336448598,93.45794392523365,95.32710280373831,93.45794392523365
45,92.5,91.25,95.0,92.5,95.0,95.0,95.0,93.75,95.0,93.75,96.25,95.0,95.0,95.0,93.75,95.0,93.75,93.75,95.0,93.75,93.75,93.75,93.75,93.75,96.25
46,92.62295081967213,91.80327868852459,94.26229508196721,93.44262295081967,95.08196721311475,94.26229508196721,94.26229508196721,94.26229508196721,94.26229508196721,94.26229508196721,94.26229508196721,93.44262295081967,94.26229508196721,90.1639344262295,94.26229508196721,94.26229508196721,94.26229508196721,92.62295081967213,94.26229508196721,94.26229508196721,93.44262295081967,92.62295081967213,95.08196721311475,94.26229508196721,90.98360655737704
47,85.18518518518519,88.88888888888889,90.74074074074075,90.74074074074075,92.5925925925926,92.5925925925926,90.74074074074075,92.5925925925926,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,92.5925925925926,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075,90.74074074074075
48,92.3076923076923,94.01709401709402,93.16239316239316,92.3076923076923,93.16239316239316,91.45299145299145,94.01709401709402,94.01709401709402,93.16239316239316,94.01709401709402,93.16239316239316,94.01709401709402,93.16239316239316,93.16239316239316,93.16239316239316,94.01709401709402,93.16239316239316,94.01709401709402,94.01709401709402,93.16239316239316,93.16239316239316,93.16239316239316,94.01709401709402,94.01709401709402,94.01709401709402
49,94.73684210526316,94.73684210526316,94.73684210526316,94.73684210526316,94.73684210526316,96.05263157894737,96.05263157894737,97.36842105263158,93.42105263157895,97.36842105263158,94.73684210526316,97.36842105263158,96.05263157894737,94.73684210526316,96.05263157894737,96.05263157894737,96.05263157894737,96.05263157894737,97.36842105263158,96.05263157894737,94.73684210526316,97.36842105263158,97.36842105263158,96.05263157894737,97.36842105263158
50,95.41984732824427,96.18320610687023,96.94656488549619,97.70992366412214,98.47328244274809,99.23664122137404,99.23664122137404,96.18320610687023,99.23664122137404,97.70992366412214,99.23664122137404,100.0,99.23664122137404,98.47328244274809,100.0,100.0,98.47328244274809,98.47328244274809,99.23664122137404,100.0,100.0,97.70992366412214,100.0,100.0,100.0
51,89.32038834951456,94.1747572815534,94.1747572815534,93.20388349514563,94.1747572815534,94.1747572815534,94.1747572815534,94.1747572815534,95.14563106796116,94.1747572815534,94.1747572815534,95.14563106796116,94.1747572815534,93.20388349514563,94.1747572815534,92.23300970873787,93.20388349514563,92.23300970873787,94.1747572815534,92.23300970873787,94.1747572815534,92.23300970873787,93.20388349514563,92.23300970873787,92.23300970873787
52,92.04545454545455,92.04545454545455,92.04545454545455,92.04545454545455,92.04545454545455,92.04545454545455,92.04545454545455,92.04545454545455,92.04545454545455,92.04545454545455,90.9090909090909,92.04545454545455,90.9090909090909,90.9090909090909,90.9090909090909,92.04545454545455,90.9090909090909,90.9090909090909,90.9090909090909,89.77272727272727,89.77272727272727,88.63636363636364,90.9090909090909,88.63636363636364,88.63636363636364
53,83.16831683168317,84.15841584158416,87.12871287128714,85.14851485148515,88.11881188118812,83.16831683168317,88.11881188118812,89.10891089108911,88.11881188118812,88.11881188118812,87.12871287128714,89.10891089108911,89.10891089108911,91.08910891089108,88.11881188118812,90.0990099009901,89.10891089108911,90.0990099009901,89.10891089108911,89.10891089108911,88.11881188118812,89.10891089108911,87.12871287128714,90.0990099009901,84.15841584158416
54,95.57522123893806,95.57522123893806,95.57522123893806,96.46017699115045,96.46017699115045,97.34513274336283,96.46017699115045,96.46017699115045,96.46017699115045,96.46017699115045,96.46017699115045,95.57522123893806,96.46017699115045,96.46017699115045,96.46017699115045,96.46017699115045,95.57522123893806,96.46017699115045,96.46017699115045,96.46017699115045,95.57522123893806,96.46017699115045,96.46017699115045,95.57522123893806,95.57522123893806
55,96.69421487603306,95.86776859504133,97.52066115702479,97.52066115702479,95.86776859504133,97.52066115702479,96.69421487603306,96.69421487603306,96.69421487603306,97.52066115702479,96.69421487603306,96.69421487603306,95.04132231404958,95.86776859504133,96.69421487603306,96.69421487603306,96.69421487603306,97.52066115702479,96.69421487603306,96.69421487603306,96.69421487603306,96.69421487603306,96.69421487603306,96.69421487603306,95.86776859504133
56,96.29629629629629,97.53086419753086,97.53086419753086,96.29629629629629,97.53086419753086,97.53086419753086,96.29629629629629,97.53086419753086,97.53086419753086,98.76543209876543,97.53086419753086,96.29629629629629,98.76543209876543,96.29629629629629,98.76543209876543,97.53086419753086,98.76543209876543,96.29629629629629,98.76543209876543,98.76543209876543,98.76543209876543,97.53086419753086,97.53086419753086,98.76543209876543,97.53086419753086
57,92.92035398230088,96.46017699115045,94.69026548672566,95.57522123893806,95.57522123893806,96.46017699115045,96.46017699115045,96.46017699115045,95.57522123893806,94.69026548672566,97.34513274336283,94.69026548672566,96.46017699115045,95.57522123893806,96.46017699115045,94.69026548672566,95.57522123893806,94.69026548672566,95.57522123893806,97.34513274336283,97.34513274336283,96.46017699115045,94.69026548672566,96.46017699115045,95.57522123893806
58,95.87628865979381,95.87628865979381,94.84536082474227,95.87628865979381,95.87628865979381,96.90721649484536,96.90721649484536,95.87628865979381,97.9381443298969,97.9381443298969,96.90721649484536,96.90721649484536,96.90721649484536,97.9381443298969,96.90721649484536,98.96907216494846,97.9381443298969,96.90721649484536,97.9381443298969,97.9381443298969,96.90721649484536,97.9381443298969,98.96907216494846,97.9381443298969,98.96907216494846
59,92.36111111111111,94.44444444444444,91.66666666666667,95.83333333333333,95.13888888888889,95.13888888888889,95.83333333333333,95.83333333333333,96.52777777777777,96.52777777777777,95.83333333333333,96.52777777777777,95.83333333333333,95.13888888888889,95.83333333333333,95.83333333333333,95.83333333333333,95.83333333333333,95.83333333333333,94.44444444444444,95.83333333333333,95.83333333333333,95.13888888888889,95.83333333333333,95.83333333333333
60,97.8021978021978,95.6043956043956,96.7032967032967,95.6043956043956,97.8021978021978,98.9010989010989,97.8021978021978,98.9010989010989,96.7032967032967,97.8021978021978,98.9010989010989,98.9010989010989,96.7032967032967,97.8021978021978,96.7032967032967,97.8021978021978,97.8021978021978,97.8021978021978,97.8021978021978,97.8021978021978,97.8021978021978,97.8021978021978,97.8021978021978,97.8021978021978,97.8021978021978
61,81.31868131868131,84.61538461538461,80.21978021978022,82.41758241758242,85.71428571428571,86.81318681318682,83.51648351648352,84.61538461538461,83.51648351648352,85.71428571428571,84.61538461538461,86.81318681318682,84.61538461538461,86.81318681318682,86.81318681318682,84.61538461538461,86.81318681318682,85.71428571428571,83.51648351648352,84.61538461538461,87.91208791208791,86.81318681318682,86.81318681318682,84.61538461538461,83.51648351648352
62,90.74074074074075,94.44444444444444,92.5925925925926,94.44444444444444,92.5925925925926,92.5925925925926,94.44444444444444,96.29629629629629,94.44444444444444,94.44444444444444,94.44444444444444,92.5925925925926,94.44444444444444,94.44444444444444,94.44444444444444,92.5925925925926,94.44444444444444,94.44444444444444,94.44444444444444,94.44444444444444,94.44444444444444,94.44444444444444,96.29629629629629,94.44444444444444,96.29629629629629
63,92.45283018867924,90.56603773584905,98.11320754716981,92.45283018867924,94.33962264150944,96.22641509433963,98.11320754716981,94.33962264150944,94.33962264150944,96.22641509433963,92.45283018867924,94.33962264150944,92.45283018867924,96.22641509433963,90.56603773584905,98.11320754716981,94.33962264150944,94.33962264150944,98.11320754716981,90.56603773584905,98.11320754716981,94.33962264150944,98.11320754716981,96.22641509433963,98.11320754716981
64,91.37931034482759,91.37931034482759,91.37931034482759,91.37931034482759,91.37931034482759,91.37931034482759,91.37931034482759,93.10344827586206,91.37931034482759,93.10344827586206,93.10344827586206,93.10344827586206,94.82758620689656,94.82758620689656,93.10344827586206,91.37931034482759,91.37931034482759,93.10344827586206,91.37931034482759,93.10344827586206,94.82758620689656,96.55172413793103,93.10344827586206,93.10344827586206,93.10344827586206
65,94.11764705882354,94.11764705882354,94.11764705882354,95.09803921568627,94.11764705882354,95.09803921568627,94.11764705882354,94.11764705882354,94.11764705882354,96.07843137254902,94.11764705882354,95.09803921568627,94.11764705882354,94.11764705882354,94.11764705882354,94.11764705882354,95.09803921568627,95.09803921568627,89.2156862745098,94.11764705882354,95.09803921568627,94.11764705882354,95.09803921568627,94.11764705882354,95.09803921568627
66,89.47368421052632,89.47368421052632,91.2280701754386,87.71929824561404,89.47368421052632,91.2280701754386,87.71929824561404,91.2280701754386,89.47368421052632,89.47368421052632,89.47368421052632,91.2280701754386,89.47368421052632,89.47368421052632,89.47368421052632,89.47368421052632,91.2280701754386,92.98245614035088,91.2280701754386,92.98245614035088,91.2280701754386,92.98245614035088,91.2280701754386,91.2280701754386,91.2280701754386
67,87.60330578512396,90.9090909090909,88.4297520661157,90.9090909090909,89.25619834710744,88.4297520661157,88.4297520661157,90.9090909090909,88.4297520661157,89.25619834710744,91.73553719008264,90.08264462809917,90.9090909090909,90.9090909090909,91.73553719008264,90.9090909090909,90.08264462809917,90.9090909090909,90.08264462809917,89.25619834710744,90.9090909090909,89.25619834710744,90.9090909090909,87.60330578512396,89.25619834710744
68,96.11650485436893,99.02912621359224,98.05825242718447,97.0873786407767,99.02912621359224,99.02912621359224,97.0873786407767,99.02912621359224,97.0873786407767,99.02912621359224,97.0873786407767,98.05825242718447,97.0873786407767,98.05825242718447,98.05825242718447,98.05825242718447,99.02912621359224,98.05825242718447,98.05825242718447,98.05825242718447,98.05825242718447,97.0873786407767,99.02912621359224,98.05825242718447,98.05825242718447
