dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
Caltech101,8,7,0.10000000149011612,0.006012341007590294,0.005318305920809507,0.03339330106973648,0.10376972705125809,0.3626367151737213,1
Caltech101,8,8,0.10000000149011612,0.005968168377876282,0.005318305920809507,0.014209847897291183,0.04415712133049965,0.04071148857474327,1
Caltech101,8,9,0.10000000149011612,0.005318305920809507,0.005318305920809507,0.032413091510534286,0.10072372108697891,0.21955068409442902,1
Caltech101,9,0,0.10000000149011612,0.00827086716890335,0.0062841265462338924,0.059777699410915375,0.13150189816951752,0.49826377630233765,1
Caltech101,9,1,0.10000000149011612,0.007120113354176283,0.006284126080572605,0.02569631300866604,0.056528009474277496,0.11765816062688828,1
Caltech101,9,2,0.10000000149011612,0.006284126080572605,0.006284126080572605,0.059371184557676315,0.13060763478279114,0.5127983689308167,1
Caltech101,9,3,0.10000000149011612,0.005203679203987122,0.005203679203987122,0.03408936411142349,0.07499144971370697,0.1758255958557129,1
Caltech101,9,4,0.10000000149011612,0.0040694717317819595,0.0040694717317819595,0.04576205462217331,0.10066960752010345,0.20247942209243774,1
Caltech101,9,5,0.10000000149011612,0.015734147280454636,0.0062841265462338924,0.05173534154891968,0.11380992829799652,0.476652592420578,1
Caltech101,9,6,0.10000000149011612,0.0062997182831168175,0.006284126080572605,0.06204947456717491,0.13649946451187134,0.4732075333595276,1
Caltech101,9,7,0.10000000149011612,0.005776799283921719,0.005776799283921719,0.03653434291481972,0.08037003129720688,0.23464666306972504,1
Caltech101,9,8,0.10000000149011612,0.006846393458545208,0.006284126080572605,0.03297130763530731,0.07253189384937286,0.25079599022865295,1
Caltech101,9,9,0.10000000149011612,0.00540072051808238,0.00540072051808238,0.046589627861976624,0.1024901419878006,0.19999422132968903,1
Caltech101,10,0,0.10000000149011612,0.005763913504779339,0.005559224169701338,0.022001653909683228,0.053850818425416946,0.14495934545993805,1
Caltech101,10,1,0.10000000149011612,0.0074577368795871735,0.005559224635362625,0.041968561708927155,0.10272142291069031,0.4328608512878418,1
Caltech101,10,2,0.10000000149011612,0.006312699988484383,0.005559224635362625,0.051223624497652054,0.1253739446401596,0.39169931411743164,1
Caltech101,10,3,0.10000000149011612,0.005559224635362625,0.005559224635362625,0.021539434790611267,0.05271949619054794,0.020288534462451935,1
Caltech101,10,4,0.10000000149011612,0.0046499352902174,0.0046499352902174,0.04087524116039276,0.10004543513059616,0.2589550316333771,1
Caltech101,10,5,0.10000000149011612,0.004670350346714258,0.004670350346714258,0.055144768208265305,0.1349712461233139,0.4381697475910187,1
Caltech101,10,6,0.10000000149011612,0.006130342371761799,0.005559224635362625,0.049678727984428406,0.121592678129673,0.49197205901145935,1
Caltech101,10,7,0.10000000149011612,0.006164873950183392,0.005559224635362625,0.034925732761621475,0.08548353612422943,0.22557701170444489,1
Caltech101,10,8,0.10000000149011612,0.005096130538731813,0.005096130538731813,0.0595427080988884,0.14573556184768677,0.47210001945495605,1
Caltech101,10,9,0.10000000149011612,0.004155492410063744,0.004155492410063744,0.0316663458943367,0.077505923807621,0.08791183680295944,1
Caltech101,11,0,0.10000000149011612,0.006814125459641218,0.006598040461540222,0.02697966806590557,0.07821361720561981,0.2200036495923996,1
Caltech101,11,1,0.10000000149011612,0.009697064757347107,0.0065980409272015095,0.040586572140455246,0.11765981465578079,0.4646947681903839,1
Caltech101,11,2,0.10000000149011612,0.0065980409272015095,0.0065980409272015095,0.0657336562871933,0.19056080281734467,0.7066653370857239,1
Caltech101,11,3,0.10000000149011612,0.007787929382175207,0.0065980409272015095,0.042124953120946884,0.12211955338716507,0.4530654847621918,1
Caltech101,11,4,0.10000000149011612,0.003707192838191986,0.003707192838191986,0.025256142020225525,0.07321714609861374,0.12749046087265015,1
Caltech101,11,5,0.10000000149011612,0.004427566193044186,0.004427566193044186,0.02881215512752533,0.08352597057819366,0.22758327424526215,1
Caltech101,11,6,0.10000000149011612,0.0066178045235574245,0.0065980409272015095,0.03293958678841591,0.09549132734537125,0.28623539209365845,1
Caltech101,11,7,0.10000000149011612,0.004223628435283899,0.004223628435283899,0.0219707228243351,0.06369277089834213,0.15142324566841125,1
Caltech101,11,8,0.10000000149011612,0.00627307640388608,0.00627307640388608,0.03473746031522751,0.10070333629846573,0.10810991376638412,1
Caltech101,11,9,0.10000000149011612,0.05948588624596596,0.0065980409272015095,0.025807559490203857,0.07481569796800613,0.10277961939573288,1
Caltech101,12,0,0.10000000149011612,0.0066432105377316475,0.0066432105377316475,0.06387271732091904,0.1500301957130432,0.6292186975479126,1
Caltech101,12,1,0.10000000149011612,0.008932286873459816,0.0066432105377316475,0.021379482001066208,0.0502181202173233,0.18318390846252441,1
Caltech101,12,2,0.10000000149011612,0.00884297676384449,0.0066432105377316475,0.0379883237183094,0.08923051506280899,0.35492652654647827,1
Caltech101,12,3,0.10000000149011612,0.008577355183660984,0.0066432105377316475,0.04249683767557144,0.09982053935527802,0.25797170400619507,1
Caltech101,12,4,0.10000000149011612,0.003870672080665827,0.003870672080665827,0.04204575717449188,0.09876099228858948,0.15222828090190887,1
Caltech101,12,5,0.10000000149011612,0.005084947682917118,0.005084947682917118,0.040750741958618164,0.09571913629770279,0.10668640583753586,1
Caltech101,12,6,0.10000000149011612,0.006781395990401506,0.0066432105377316475,0.04902859032154083,0.1151629239320755,0.49631640315055847,1
Caltech101,12,7,0.10000000149011612,0.005645124241709709,0.005645124241709709,0.07384102046489716,0.17344467341899872,0.5368875861167908,1
Caltech101,12,8,0.10000000149011612,0.004423315636813641,0.004423315636813641,0.019977733492851257,0.046925559639930725,0.04734993726015091,1
Caltech101,12,9,0.10000000149011612,0.011561468243598938,0.0066432105377316475,0.034351229667663574,0.08068736642599106,0.2141333967447281,1
Caltech101,13,0,0.10000000149011612,0.004716175142675638,0.004716175142675638,0.059251248836517334,0.16123802959918976,0.5693004131317139,1
Caltech101,13,1,0.10000000149011612,0.004856992978602648,0.004856992978602648,0.029636887833476067,0.08064966648817062,0.17651301622390747,1
Caltech101,13,2,0.10000000149011612,0.009704637341201305,0.005277951713651419,0.04375416785478592,0.11906644701957703,0.4191995859146118,1
Caltech101,13,3,0.10000000149011612,0.005730720236897469,0.005277951247990131,0.008311639539897442,0.02261812798678875,0.014127732254564762,1
Caltech101,13,4,0.10000000149011612,0.003932361491024494,0.003932361491024494,0.05132872611284256,0.13967877626419067,0.409730464220047,1
Caltech101,13,5,0.10000000149011612,0.003860522760078311,0.003860522760078311,0.04097343236207962,0.1114993467926979,0.31438738107681274,1
Caltech101,13,6,0.10000000149011612,0.007781776133924723,0.005277951247990131,0.030228663235902786,0.08226003497838974,0.1360173374414444,1
Caltech101,13,7,0.10000000149011612,0.008875570259988308,0.005277951247990131,0.05314216762781143,0.14461363852024078,0.5807238221168518,1
