round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,25.059101654846337,23.97222222222222,46.513002364066196,44.63888888888889,44.63888888888889,15.277777777777779,13.9100117155208,25.059101654846337,0,46.513002364066196,0,12.960514171980321,43.23581815301441,56.19882116408553,1133.54541015625,0.014523556357935855,0.04998779296875,0.0,0.038007967370121104,8.0,A2,3
1,25.059101654846337,23.97222222222222,58.392434988179666,58.055555555555564,58.055555555555564,36.666666666666664,10.781929326423912,25.059101654846337,0,58.392434988179666,1,15.854965831968002,61.88410180807114,77.74355942802504,1135.77001953125,0.014540822882401315,0.04998779296875,0.0,0.03800163672942864,8.0,A2,3
2,25.059101654846337,23.97222222222222,63.17966903073286,63.55555555555556,63.55555555555556,31.666666666666668,13.159046083480385,25.059101654846337,0,63.17966903073286,2,19.52095295896288,86.08913709397893,105.61266633693594,1135.77001953125,0.014541224429481909,0.04998779296875,0.0,0.03798653538289823,8.0,A2,3
3,25.236406619385342,24.13888888888889,71.33569739952719,71.97222222222223,71.97222222222223,55.0,9.610027234966099,25.236406619385342,3,71.33569739952719,3,30.610961348982528,102.93582757597324,133.5499008729821,1135.77001953125,0.014545239900287828,0.04998779296875,0.0,0.03796757169459995,8.0,A2,3
4,25.29550827423168,24.194444444444443,71.39479905437352,72.11111111111111,72.11111111111111,50.55555555555556,10.708828710259539,25.29550827423168,4,71.39479905437352,4,32.085199302993715,127.21439109009225,159.30437176092528,1135.77001953125,0.014545641447368422,0.04998779296875,0.0,0.037954639251294886,8.0,A2,3
5,25.11820330969267,24.02777777777778,77.30496453900709,77.91666666666667,77.91666666666667,60.0,8.575418861022202,25.29550827423168,4,77.30496453900709,5,52.43535687297117,140.1719258329831,192.60938852699474,1135.77001953125,0.014550058465254935,0.04998779296875,0.0,0.03794226109197265,8.0,A2,3
6,25.29550827423168,24.194444444444443,77.00945626477541,77.30555555555556,77.30555555555556,63.888888888888886,9.307876990703846,25.29550827423168,4,77.30496453900709,5,44.81476010498591,151.1691296150675,195.9898174769478,1135.77001953125,0.014555278577302632,0.04998779296875,0.0,0.037925350822900473,8.0,A2,3
7,25.177304964539008,24.083333333333336,79.9645390070922,80.83333333333333,80.83333333333333,56.666666666666664,10.773338146313558,25.29550827423168,4,79.9645390070922,7,52.749489840934984,142.73699051502626,195.49022377794608,1135.77001953125,0.014554475483141448,0.04998779296875,0.0,0.03790209795299329,8.0,A2,3
8,25.11820330969267,24.02777777777778,79.66903073286052,80.47222222222223,80.47222222222223,68.33333333333333,8.443759109616677,25.29550827423168,4,79.9645390070922,7,49.26149073697161,172.248022607062,221.5130250470247,1135.77001953125,0.01455487703022204,0.04998779296875,0.0,0.037888465939383754,8.0,A2,3
9,25.11820330969267,24.02777777777778,83.03782505910165,83.88888888888889,83.88888888888889,68.88888888888889,7.94269600029401,25.29550827423168,4,83.03782505910165,9,47.48665999399964,149.93334458698519,197.42332854797132,1135.77001953125,0.014558490953947368,0.04998779296875,0.0,0.03787776945452941,8.0,A2,3
10,25.177304964539008,24.083333333333332,83.274231678487,84.02777777777777,84.02777777777777,66.11111111111111,8.009687421653393,25.29550827423168,4,83.274231678487,10,53.77630537899677,173.96114005404525,227.7385914180195,1135.77001953125,0.014559695595189145,0.04998779296875,0.0,0.037867913316739235,8.0,A2,3
11,25.177304964539008,24.083333333333336,80.49645390070921,81.5,81.5,60.0,11.019203215576562,25.29550827423168,4,83.274231678487,10,48.51708818296902,157.7733760260744,206.29878551803995,1135.77001953125,0.014561703330592105,0.04998779296875,0.0,0.037862808296554966,8.0,A2,3
