dataset,round,client,lambda_before,lambda_after,action,valid,invalid_reason,raw_alignment,raw_pull_ratio,effective_pull_ratio,utility,negative_streak,warmup_pull_ref,cooldown_until,decay_count,ce_loss,mse_loss,weighted_mse_loss,ce_grad_norm,mse_grad_norm,spf_gamma,spf_rank
DescribableTextures,25,3,0.3,0.3,keep,1,,1.450540673913625e-06,7.04501510564524e-05,2.113504531693572e-05,4.351622021740875e-07,0,1.3091999843335638e-05,-1,0,0.06561279296875,0.00023577184765599668,7.0731554296799e-05,4.815912246704102,0.00033928174525499344,0.01000213623046875,8.0
DescribableTextures,25,4,0.3,0.3,negative_wait,1,,-7.52485498192242e-07,3.5132379712205216e-05,1.0539713913661564e-05,-2.2574564945767259e-07,1,1.2716640112267103e-05,-1,0,0.207763671875,0.00023677732679061592,7.103319803718478e-05,9.678849220275879,0.0003400410059839487,0.01000213623046875,8.0
DescribableTextures,25,5,0.3,0.3,negative_wait,1,,-1.2849621072291857e-07,5.567064829347547e-05,1.670119448804264e-05,-3.854886321687557e-08,2,6.611168571700674e-05,-1,0,0.06365966796875,0.00023604853777214885,7.081456133164465e-05,6.098579406738281,0.00033951186924241483,0.01000213623046875,8.0
DescribableTextures,25,6,0.3,0.3,negative_wait,1,,-9.487711931918543e-07,4.949962760989371e-05,1.4849888282968112e-05,-2.8463135795755627e-07,1,2.610835069977119e-05,-1,0,0.07958984375,0.00023610488278791308,7.083146483637393e-05,6.860138416290283,0.0003395742969587445,0.01000213623046875,8.0
DescribableTextures,25,7,0.3,0.3,keep,1,,2.0186997845808396e-06,0.00018201544437363421,5.4604633312090264e-05,6.056099353742519e-07,0,6.511455125748481e-06,-1,0,0.030029296875,0.000233811151701957,7.01433455105871e-05,1.8562488555908203,0.00033786596031859517,0.01000213623046875,8.0
DescribableTextures,25,8,0.3,0.3,negative_wait,1,,-1.723240995742835e-07,2.1271821630293773e-05,6.3815464890881314e-06,-5.169722987228505e-08,1,1.2828565868097761e-05,-1,0,0.3310546875,0.000236326246522367,7.08978739567101e-05,15.972921371459961,0.00033977313432842493,0.01000213623046875,8.0
DescribableTextures,25,9,0.3,0.3,keep,1,,3.3246632950837305e-06,0.00032984355515618894,9.895306654685667e-05,9.97398988525119e-07,0,8.484980310768006e-06,-1,0,0.0149383544921875,0.0002365876716794446,7.097630150383338e-05,1.0303921699523926,0.0003398682165425271,0.01000213623046875,8.0
DescribableTextures,30,0,0.3,0.3,keep,1,,4.093251634475455e-07,4.16380393989496e-05,1.249141181968488e-05,1.2279754903426364e-07,0,1.770511197530084e-05,-1,0,0.0750732421875,0.00023593680816702545,7.078104245010764e-05,8.151788711547852,0.0003394244995433837,0.01000213623046875,8.0
DescribableTextures,30,1,0.3,0.3,keep,1,,1.2097353715973588e-08,4.8832349369806356e-05,1.4649704810941906e-05,3.6292061147920765e-09,0,1.2518919016748889e-05,-1,0,0.09014892578125,0.00023573811631649733,7.07214348949492e-05,6.947380065917969,0.0003392568905837834,0.01000213623046875,8.0
DescribableTextures,30,2,0.3,0.3,keep,1,,1.1693711908841622e-07,2.213301229164383e-05,6.6399036874931494e-06,3.5081135726524863e-08,0,1.9998469266111593e-05,-1,0,0.346435546875,0.00023481002426706254,7.044300728011876e-05,15.299351692199707,0.0003386207390576601,0.01000213623046875,8.0
DescribableTextures,30,3,0.3,0.3,keep,1,,1.6238729229542523e-06,7.694922478039104e-05,2.308476743411731e-05,4.871618768862757e-07,0,1.3091999843335638e-05,-1,0,0.052947998046875,0.0002358133060624823,7.074399181874468e-05,4.409814834594727,0.0003393318329472095,0.01000213623046875,8.0
DescribableTextures,30,4,0.3,0.3,negative_wait,1,,-9.536206874796933e-07,3.843864092079242e-05,1.1531592276237725e-05,-2.86086206243908e-07,2,1.2716640112267103e-05,-1,0,0.187744140625,0.00023692773538641632,7.10783206159249e-05,8.850268363952637,0.0003401922876946628,0.01000213623046875,8.0
DescribableTextures,30,5,0.3,0.18,attenuate,1,,-8.353773072954951e-07,8.138056177911892e-05,2.4414168533735677e-05,-2.506131921886485e-07,0,6.611168571700674e-05,40,1,0.044097900390625,0.0002360186044825241,7.080558134475723e-05,4.172051429748535,0.00033952388912439346,0.01000213623046875,8.0
DescribableTextures,30,6,0.3,0.3,keep,1,,6.531989068794115e-07,3.623415509695802e-05,1.0870246529087406e-05,1.9595967206382345e-07,0,2.610835069977119e-05,-1,0,0.31103515625,0.00023635062098037452,7.090518629411235e-05,9.376785278320312,0.0003397598920855671,0.01000213623046875,8.0
