round,gm_micro,gm_macro_client,pm_micro,pm_macro_client,mean_client_acc,worst_client_acc,client_acc_std,best_gm_micro_so_far,best_gm_round,best_pm_micro_so_far,best_pm_round,round_train_sec,round_eval_sec,round_total_sec,peak_memory_mb,spf_shared_loss_mean,spf_gamma_mean,spf_gamma_std,spf_correction_ratio_mean,spf_rank_mean,method_label,seed
0,49.93186154265467,49.75159550245531,90.35159443990187,90.94761365163454,90.94761365163454,72.79792746113989,7.298905060752353,49.93186154265467,0,90.35159443990187,0,61.144106046063825,217.04381137306336,278.1932379389182,1008.50341796875,0.014523556357935855,0.04998779296875,0.0,0.037989292685922826,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
1,49.9591169255928,49.77742870356432,94.8759880076315,95.15192935312422,95.15192935312422,84.4559585492228,3.8534011945031814,49.9591169255928,1,94.8759880076315,1,56.63183351699263,230.21068266197108,286.84484886808787,987.03564453125,0.014536405864514802,0.04998779296875,0.0,0.03788071262993311,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
2,49.98637230853093,49.87871632507741,96.72935404742437,96.96474740295062,96.96474740295062,93.26424870466322,2.071322757828208,49.98637230853093,2,96.72935404742437,2,56.76714613894001,206.09438839601353,262.86499942606315,987.03564453125,0.014531185752467105,0.04998779296875,0.0,0.03787476510593766,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
3,49.877350776778414,49.701407532530496,97.60152630144454,97.7762049136448,97.7762049136448,93.70277078085643,1.7918150473800165,49.98637230853093,2,97.60152630144454,3,61.590077404049225,226.18442441592924,287.77675473096315,987.03564453125,0.014529579564144737,0.04998779296875,0.0,0.03786980772488996,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
4,50.0408830744072,49.92948686954482,97.68329245025893,97.85255213979086,97.85255213979086,94.20654911838791,1.6368322980906886,50.0408830744072,4,97.68329245025893,4,60.44821167597547,224.9516955409199,285.40120159706566,987.03564453125,0.014529981111225328,0.04998779296875,0.0,0.037869971049459356,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
5,50.01362769146907,49.82813564443835,98.06486781139274,98.20646373096243,98.20646373096243,94.45843828715365,1.6840496503264486,50.0408830744072,4,98.06486781139274,5,57.55335421208292,213.31715581798926,270.87174976605456,987.03564453125,0.014527170281661185,0.04998779296875,0.0,0.03786502484428255,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
6,50.0408830744072,50.003842585312384,98.2011447260834,98.33301075198574,98.33301075198574,94.96221662468514,1.4762777177433009,50.0408830744072,4,98.2011447260834,6,62.245926122996025,198.5107515050331,260.7607479339931,987.03564453125,0.0145263671875,0.04998779296875,0.0,0.037860321371178875,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
7,49.93186154265467,49.901659106048676,98.47369855546471,98.58505404100512,98.58505404100512,95.71788413098237,1.3428065432208915,50.0408830744072,4,98.47369855546471,7,45.73811915097758,202.1093077659607,247.8569763599662,987.03564453125,0.014523556357935855,0.04998779296875,0.0,0.037854729906508795,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
8,49.98637230853093,49.95313564443835,98.58272008721723,98.68555624108973,98.68555624108973,95.96977329974811,1.2639064407012193,50.0408830744072,4,98.58272008721723,8,58.094167519011535,185.0216345890658,243.11826256196946,987.03564453125,0.014522351716694078,0.04998779296875,0.0,0.0378520645593342,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
9,49.93186154265467,49.8264701891721,98.50095393840283,98.60948329141499,98.60948329141499,95.46599496221663,1.3697674376228373,50.0408830744072,4,98.58272008721723,8,47.134919052012265,202.1621652789181,249.30466081493068,987.03564453125,0.014521950169613487,0.04998779296875,0.0,0.037847996934464105,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
10,49.822840010902155,49.726470189172105,98.55546470427909,98.6603663772614,98.6603663772614,95.46599496221663,1.3709082918502893,50.0408830744072,4,98.58272008721723,8,52.46100100304466,181.1794316569576,233.64173005102202,987.03564453125,0.014521548622532895,0.04998779296875,0.0,0.03784410792746042,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
11,49.90460615971654,49.87698916012132,98.80076315072226,98.8857302810052,98.8857302810052,96.97732997481108,0.9673635607862,50.0408830744072,4,98.80076315072226,11,48.14811731595546,210.63452449603938,258.79107596504036,987.03564453125,0.01452074552837171,0.04998779296875,0.0,0.03784333875304774,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
12,49.93186154265467,49.82717713004614,98.66448623603162,98.76012168278348,98.76012168278348,95.46599496221663,1.2951207833270206,50.0408830744072,4,98.80076315072226,11,45.914883916964754,186.80776418803725,232.72801006305963,987.03564453125,0.014519540887129935,0.04998779296875,0.0,0.03783923544381794,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
13,50.0408830744072,50.003010331155146,98.96429544835105,99.03883825306116,99.03883825306116,96.97732997481108,0.8296783632432297,50.0408830744072,4,98.96429544835105,13,55.765694453031756,196.75438953598496,252.52143016306218,987.03564453125,0.014518336245888159,0.04998779296875,0.0,0.03783600914635157,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
14,50.0408830744072,50.00359101179421,99.01880621422731,99.08790881435672,99.08790881435672,97.22921914357683,0.9254625526073286,50.0408830744072,4,99.01880621422731,14,47.59436931204982,191.3749567270279,238.97918314801063,987.03564453125,0.014519139340049341,0.04998779296875,0.0,0.03783531663449187,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
15,50.01362769146907,49.97877992867078,99.04606159716543,99.11383730610939,99.11383730610939,96.72544080604534,0.9273285121871012,50.0408830744072,4,99.04606159716543,15,48.248965907027014,194.05239155807067,242.30257831700146,987.03564453125,0.014516328510485198,0.04998779296875,0.0,0.03782998790082179,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
16,50.0408830744072,50.00313564443835,99.07331698010357,99.13856397658984,99.13856397658984,96.97732997481108,0.9237816559014054,50.0408830744072,4,99.07331698010357,16,49.32135896105319,195.8773601859575,245.19999946502503,987.03564453125,0.014516328510485198,0.04998779296875,0.0,0.03782858464278673,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
17,49.90460615971654,49.87730339028111,99.04606159716543,99.11377464946779,99.11377464946779,96.72544080604534,0.9540951898646702,50.0408830744072,4,99.07331698010357,16,52.180624559987336,191.55721954489127,243.74281802307814,987.03564453125,0.014514320775082237,0.04998779296875,0.0,0.0378258379274293,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
18,49.9591169255928,49.77730244332935,99.07331698010357,99.1397480408211,99.1397480408211,96.22166246851386,1.0725021089495421,50.0408830744072,4,99.07331698010357,16,52.6291969519807,190.25316352199297,242.8853764400119,987.03564453125,0.014515123869243422,0.04998779296875,0.0,0.03782431663651215,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
19,49.850095393840284,49.751532845813706,99.07331698010357,99.13787784476541,99.13787784476541,96.22166246851386,1.097299204897038,50.0408830744072,4,99.07331698010357,16,48.26081882393919,201.38465422496665,249.64928935701028,987.03564453125,0.014516328510485198,0.04998779296875,0.0,0.03782264456937188,8.0,"custom(dynamic_gate=True, freeze_anchor=False, alignment=mse)",3
